facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
What hobby stores carry trains?,F0259,164,hobby stores,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,"Exploring hobby stores that carry trains, both physical and online."
Find job openings for occupational therapists.,F0583,249,occupational therapist,249_Q05067_1125_1.jpg,249_Q05067_1125_2.jpg,249_Q05067_1125_3.jpg,249_Q01320_3262_1.jpg,249_Q01320_3262_2.jpg,249_Q01320_3262_3.jpg,249_Q00203_2481_1.jpg,249_Q00203_2481_2.jpg,249_Q00203_2481_3.jpg,Find job openings for occupational therapists.
What characters inhabited Mister Rogers' Neighborhood?,F0686,278,mister rogers,278_Q03713_78_1.jpg,278_Q03713_78_2.jpg,278_Q03713_78_3.jpg,278_Q04468_526_1.jpg,278_Q04468_526_2.jpg,278_Q04468_526_3.jpg,278_Q00908_2904_1.jpg,278_Q00908_2904_2.jpg,278_Q00908_2904_3.jpg,Show the characters on the TV show Mister Rogers.
Which medications are used for BPH?,F0439,207,bph treatment,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg,207_Q03627_328_1.jpg,207_Q03627_328_2.jpg,207_Q03627_328_3.jpg,207_Q01052_1653_1.jpg,207_Q01052_1653_2.jpg,207_Q01052_1653_3.jpg,Interested in exploring medications for BPH treatment.
Get details on NBA single game records.,F0503,220,nba records,220_Q02852_739_1.jpg,220_Q02852_739_2.jpg,220_Q02852_739_3.jpg,220_Q04910_968_1.jpg,220_Q04910_968_2.jpg,220_Q04910_968_3.jpg,220_Q02595_3902_1.jpg,220_Q02595_3902_2.jpg,220_Q02595_3902_3.jpg,Getting details on NBA single game records.
Find information on Barbados Prime Minister David Thompson.,F0277,167,barbados,167_Q04795_853_1.jpg,167_Q04795_853_2.jpg,167_Q04795_853_3.jpg,167_Q04793_851_1.jpg,167_Q04793_851_2.jpg,167_Q04793_851_3.jpg,167_Q04796_854_1.jpg,167_Q04796_854_2.jpg,167_Q04796_854_3.jpg,Information on the Prime Minister of Barbados.
I'd like to find some tips to help me do well on the GMAT.,F0046,11,gmat prep classes,11_Q02870_2082_1.jpg,11_Q02870_2082_2.jpg,11_Q02870_2082_3.jpg,11_Q03652_1570_1.jpg,11_Q03652_1570_2.jpg,11_Q03652_1570_3.jpg,11_Q00697_1356_1.jpg,11_Q00697_1356_2.jpg,11_Q00697_1356_3.jpg,Looking for tips and strategies to improve GMAT performance and seeking recommendations for the best preparation website.
home page of the Virginia Department of Motor Vehicles,F0169,141,va dmv registration,141_Q01312_3416_1.jpg,141_Q01312_3416_2.jpg,141_Q01312_3416_3.jpg,141_Q00968_3148_1.jpg,141_Q00968_3148_2.jpg,141_Q00968_3148_3.jpg,141_Q03218_296_1.jpg,141_Q03218_296_2.jpg,141_Q03218_296_3.jpg,Find the hours for VA DMV registration on the home page of the Virginia Department of Motor Vehicles.
What hair dye options should be considered during pregnancy?,F0537,233,hair dye,233_Q01784_118_1.jpg,233_Q01784_118_2.jpg,233_Q01784_118_3.jpg,233_Q05058_1116_1.jpg,233_Q05058_1116_2.jpg,233_Q05058_1116_3.jpg,233_Q00093_1905_1.jpg,233_Q00093_1905_2.jpg,233_Q00093_1905_3.jpg,To learn about safe hair dye options during pregnancy.
Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,Finding tips on grilling fish.
What solar water fountains are available for gardens.,F0492,218,solar water fountains,218_Q05289_1347_1.jpg,218_Q05289_1347_2.jpg,218_Q05289_1347_3.jpg,218_Q05288_1346_1.jpg,218_Q05288_1346_2.jpg,218_Q05288_1346_3.jpg,218_Q05290_1348_1.jpg,218_Q05290_1348_2.jpg,218_Q05290_1348_3.jpg,The user is interested in solar water fountains suitable for gardens and is drawn to a specific design from a picture.
What movies have been made about US civil war battles?,F0286,169,battles in the civil war,169_Q02585_2856_1.jpg,169_Q02585_2856_2.jpg,169_Q02585_2856_3.jpg,169_Q04327_385_1.jpg,169_Q04327_385_2.jpg,169_Q04327_385_3.jpg,169_Q00927_2568_1.jpg,169_Q00927_2568_2.jpg,169_Q00927_2568_3.jpg,Looking for movies that depict large battles from the US Civil War.
"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q02628_51_1.jpg,109_Q02628_51_2.jpg,109_Q02628_51_3.jpg,109_Q02588_1331_1.jpg,109_Q02588_1331_2.jpg,109_Q02588_1331_3.jpg,109_Q03082_3732_1.jpg,109_Q03082_3732_2.jpg,109_Q03082_3732_3.jpg,"Finding the contact details for the Mayo Clinic in Jacksonville, FL."
What were the results of the investigation of the USS Cole bombing?,F0678,275,uss cole,275_Q04036_94_1.jpg,275_Q04036_94_2.jpg,275_Q04036_94_3.jpg,275_Q03703_761_1.jpg,275_Q03703_761_2.jpg,275_Q03703_761_3.jpg,275_Q03721_402_1.jpg,275_Q03721_402_2.jpg,275_Q03721_402_3.jpg,The user's intent is to learn about the investigation into who bombed the USS Cole.
Where can I buy rock and roll posters?,F0311,174,rock art,174_Q01210_3649_1.jpg,174_Q01210_3649_2.jpg,174_Q01210_3649_3.jpg,174_Q01804_448_1.jpg,174_Q01804_448_2.jpg,174_Q01804_448_3.jpg,174_Q01915_1143_1.jpg,174_Q01915_1143_2.jpg,174_Q01915_1143_3.jpg,Find where to buy rock and roll posters.
What are the causes of BPH?,F0443,207,bph treatment,207_Q04948_1006_1.jpg,207_Q04947_1005_2.jpg,207_Q04947_1005_3.jpg,207_Q03368_1442_1.jpg,207_Q03368_1442_2.jpg,207_Q03368_1442_3.jpg,207_Q02270_2105_1.jpg,207_Q02270_2105_2.jpg,207_Q02270_2105_3.jpg,Learn about the causes of BPH.
What are the causes of BPH?,F0443,207,bph treatment,207_Q00812_1333_1.jpg,207_Q00812_1333_2.jpg,207_Q00812_1333_3.jpg,207_Q01935_74_1.jpg,207_Q01935_74_2.jpg,207_Q01935_74_3.jpg,207_Q00617_2124_1.jpg,207_Q00617_2124_2.jpg,207_Q00617_2124_3.jpg,Find the causes of BPS (Benign Prostatic Syndrome).
How do you cook dried cannellini beans?,F0561,242,cannellini beans,242_Q03616_333_1.jpg,242_Q03616_333_2.jpg,242_Q03616_333_3.jpg,242_Q04640_698_1.jpg,242_Q04640_698_2.jpg,242_Q04640_698_3.jpg,242_Q02131_2564_1.jpg,242_Q02131_2564_2.jpg,242_Q02131_2564_3.jpg,Learn how to cook dry cannellini beans.
"Find the homepage for the city of Hoboken, NJ.",F0792,35,hoboken,35_Q00858_850_1.jpg,35_Q00858_850_2.jpg,35_Q00858_850_3.jpg,35_Q00837_2676_1.jpg,35_Q00837_2676_2.jpg,35_Q00837_2676_3.jpg,35_Q00879_3428_1.jpg,35_Q00879_3428_2.jpg,284_Q02914_3427_3.jpg,Searching for the city of Hoboken's homepage.
Find comparisons of Sun Tzu and Machiavelli.,F0655,270,sun tzu,270_Q03497_3037_1.jpg,270_Q03497_3037_2.jpg,270_Q03497_3037_3.jpg,270_Q01179_2542_1.jpg,270_Q01179_2542_2.jpg,270_Q01179_2542_3.jpg,270_Q00299_562_1.jpg,270_Q00299_562_2.jpg,270_Q00299_562_3.jpg,"The user is interested in comparing Sun Tzu's ""Art of War"" with Machiavelli's ideas."
"Provide information on the city of Little Rock, Arkansas.",F0257,163,arkansas,163_Q04277_335_1.jpg,163_Q04277_335_2.jpg,163_Q04277_335_3.jpg,163_Q01829_2843_1.jpg,163_Q01829_2843_2.jpg,163_Q01829_2843_3.jpg,163_Q00277_752_1.jpg,163_Q00277_752_2.jpg,163_Q00277_752_3.jpg,"Learn about the city of Little Rock, Arkansas."
Where can I buy teddy bears wholesale?,F0608,255,teddy bears,255_Q00845_3375_1.jpg,255_Q00845_3375_2.jpg,255_Q00845_3375_3.jpg,255_Q02806_5_1.jpg,255_Q02806_5_2.jpg,255_Q02806_5_3.jpg,255_Q00355_297_1.jpg,255_Q00355_297_2.jpg,255_Q00355_297_3.jpg,Purchasing teddy bears wholesale.
What are the duties of a paralegal?,F0304,172,becoming a paralegal,172_Q04309_367_1.jpg,172_Q04309_367_2.jpg,172_Q04309_367_3.jpg,172_Q04308_366_1.jpg,172_Q04308_366_2.jpg,172_Q04308_366_3.jpg,172_Q02241_3027_1.jpg,172_Q02241_3027_2.jpg,172_Q02241_3027_3.jpg,Learn about the duties of a paralegal.
In which cities is high altitude sickness more likely to occur?,F0757,297,altitude sickness,297_Q00143_3906_1.jpg,297_Q00143_3906_2.jpg,297_Q00143_3906_3.jpg,297_Q04657_715_1.jpg,297_Q04657_715_2.jpg,297_Q04657_715_3.jpg,297_Q04659_717_1.jpg,297_Q04659_717_2.jpg,297_Q04659_717_3.jpg,The user is interested in knowing in which cities high altitude sickness will occur.
What is ammonia used for in pink slime?,F0763,299,pink slime in ground beef,299_Q00375_307_1.jpg,299_Q00375_307_2.jpg,299_Q00375_307_3.jpg,299_Q02436_1057_1.jpg,299_Q02436_1057_2.jpg,299_Q02436_1057_3.jpg,299_Q03149_681_1.jpg,299_Q03149_681_2.jpg,299_Q03149_681_3.jpg,The user wants to know how ammonia is involved in pink slime in ground beef.
Find a list of the major battles of the American Revolution.,F0628,260,the american revolutionary,260_Q01872_2037_1.jpg,260_Q01872_2037_2.jpg,260_Q01872_2037_3.jpg,260_Q03956_14_1.jpg,260_Q03956_14_2.jpg,260_Q03956_14_3.jpg,260_Q01787_1322_1.jpg,260_Q01787_1322_2.jpg,260_Q01787_1322_3.jpg,Find a list of the major battles of the American Revolution.
Find information about occupational therapy for a child.,F0585,249,occupational therapist,249_Q01934_1827_1.jpg,249_Q01934_1827_2.jpg,249_Q01934_1827_3.jpg,249_Q02720_149_1.jpg,249_Q02720_149_2.jpg,249_Q02720_149_3.jpg,249_Q05070_1128_1.jpg,249_Q05070_1128_2.jpg,249_Q05070_1128_3.jpg,Finding information about occupational therapy services for children.
How can one prevent altitude sickness?,F0754,297,altitude sickness,297_Q01446_1654_1.jpg,297_Q01446_1654_2.jpg,297_Q01446_1654_3.jpg,297_Q02020_2433_1.jpg,297_Q02020_2433_2.jpg,297_Q02020_2433_3.jpg,297_Q04661_719_1.jpg,297_Q04661_719_2.jpg,297_Q04661_719_3.jpg,How to prevent altitude sickness.
What are the risk factors or causes of lymphoma in dogs?,F0055,111,lymphoma in dogs,111_Q02229_485_1.jpg,111_Q02229_485_2.jpg,111_Q02229_485_3.jpg,111_Q05510_1568_1.jpg,111_Q05510_1568_2.jpg,111_Q05510_1568_3.jpg,111_Q01111_1601_1.jpg,111_Q01111_1601_2.jpg,111_Q01111_1601_3.jpg,Understanding the risk factors of Cutaneous Lymphoma in dogs.
Find pictures of flames and fire.,F0849,49,flame designs,49_Q03937_1953_1.jpg,49_Q03937_1953_2.jpg,49_Q03937_1953_3.jpg,49_Q05575_1633_1.jpg,49_Q05575_1633_2.jpg,49_Q05575_1633_3.jpg,49_Q01853_3214_1.jpg,49_Q01853_3214_2.jpg,49_Q01853_3214_3.jpg,Find pictures of realistic flames and fire designs.
Find information about C. J. Walker's involvement in the political and social issues of her day.,F0021,103,madam cj walker,103_Q03860_3723_1.jpg,103_Q03860_3723_2.jpg,103_Q03860_3723_3.jpg,103_Q02290_1055_1.jpg,103_Q02290_1055_2.jpg,103_Q02290_1055_3.jpg,103_Q05483_1541_1.jpg,103_Q05483_1541_2.jpg,103_Q05483_1541_3.jpg,Learn about Madam C. J. Walker's involvement in political and social issues of her time.
I want to fill in the customer satisfaction survey about my interaction with a Tennessee Highway Patrol State Trooper.,F0200,150,tn highway patrol,150_Q04406_464_1.jpg,150_Q04406_464_2.jpg,150_Q04406_464_3.jpg,150_Q01697_3352_1.jpg,150_Q01697_3352_2.jpg,150_Q01697_3352_3.jpg,150_Q04408_466_1.jpg,150_Q04408_466_2.jpg,150_Q04408_466_3.jpg,Find the customer satisfaction survey about the performance of a Tennessee Highway Patrol State Trooper.
How is a credit score determined?,F0359,185,credit report,185_Q04877_935_1.jpg,185_Q04877_935_2.jpg,185_Q04877_935_3.jpg,185_Q00084_2850_1.jpg,185_Q00084_2850_2.jpg,185_Q00084_2850_3.jpg,185_Q00292_722_1.jpg,185_Q00292_722_2.jpg,185_Q00292_722_3.jpg,Learn how credit scores are determined.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,213_Q00415_2004_1.jpg,213_Q00415_2004_2.jpg,213_Q00415_2004_3.jpg,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,The user's intent is to learn about exercises and treatments for carpal tunnel syndrome (CTS).
Find Pittsburgh Steelers merchandise for sale.,F0515,225,black and gold,225_Q01057_687_1.jpg,225_Q01057_687_2.jpg,225_Q01057_687_3.jpg,225_Q03802_872_1.jpg,225_Q03802_872_2.jpg,225_Q03802_872_3.jpg,225_Q01405_1446_1.jpg,225_Q01405_1446_2.jpg,225_Q01405_1446_3.jpg,"The intent is to find Pittsburgh Steelers merchandise for sale, including items with black and gold logos."
"Find games based on the InuYasha series, either online or for game systems.",F0699,28,inuyasha,28_Q05145_1203_1.jpg,28_Q05145_1203_2.jpg,28_Q05145_1203_3.jpg,28_Q00253_528_1.jpg,28_Q00253_528_2.jpg,28_Q00253_528_3.jpg,28_Q05146_1204_1.jpg,28_Q05146_1204_2.jpg,28_Q05146_1204_3.jpg,"Exploring games related to InuYasha, either online or for game systems."
Who invented the radio?,F1014,87,who invented music,87_Q01834_2724_1.jpg,87_Q01834_2724_2.jpg,87_Q01834_2724_3.jpg,87_Q00458_3520_1.jpg,87_Q00458_3520_2.jpg,87_Q00458_3520_3.jpg,87_Q01891_2065_1.jpg,87_Q01891_2065_2.jpg,87_Q01891_2065_3.jpg,Find out who invented the radio.
Find Barret's Esophagus studies performed at the Mayo Clinic.,F0603,254,barrett's esophagus,254_Q03431_1159_1.jpg,254_Q03431_1159_2.jpg,254_Q03431_1159_3.jpg,254_Q03430_546_1.jpg,254_Q03430_546_2.jpg,254_Q03430_546_3.jpg,254_Q03836_363_1.jpg,254_Q03836_363_2.jpg,254_Q03836_363_3.jpg,Interest in research studies related to Barrett's Esophagus performed at the Mayo Clinic.
Find a list of the major battles of the American Revolution.,F0628,260,the american revolutionary,260_Q03958_16_1.jpg,260_Q03958_16_2.jpg,260_Q03958_16_3.jpg,260_Q01872_2037_1.jpg,260_Q01872_2037_2.jpg,260_Q01872_2037_3.jpg,260_Q01787_1322_1.jpg,260_Q01787_1322_2.jpg,260_Q01787_1322_3.jpg,Interest in a list of the major battles of the American Revolution.
Find giant teddy bears.,F0606,255,teddy bears,255_Q00092_503_1.jpg,255_Q00092_503_2.jpg,255_Q00092_503_3.jpg,255_Q03309_2541_1.jpg,255_Q03309_2541_2.jpg,255_Q03309_2541_3.jpg,255_Q00845_3375_1.jpg,255_Q00845_3375_2.jpg,255_Q00845_3375_3.jpg,Looking to buy giant teddy bears.
How is a credit score determined?,F0359,185,credit report,185_Q03518_364_1.jpg,185_Q03518_364_2.jpg,185_Q03518_364_3.jpg,185_Q04873_931_1.jpg,185_Q04873_931_2.jpg,185_Q04873_931_3.jpg,185_Q01827_2145_1.jpg,185_Q01827_2145_2.jpg,185_Q01827_2145_3.jpg,Know how a credit score is calculated.
I'm looking for an online world atlas.,F0124,13,map,13_Q01545_3824_1.jpg,13_Q01545_3824_2.jpg,13_Q01545_3824_3.jpg,13_Q04603_661_1.jpg,13_Q04603_661_2.jpg,13_Q04603_661_3.jpg,13_Q01896_2011_1.jpg,13_Q01896_2011_2.jpg,13_Q01896_2011_3.jpg,Exploring various online general world atlas options.
What went into writing/publishing the book Doctor Zhivago?,F0445,208,doctor zhivago,208_Q04317_375_1.jpg,208_Q04317_375_2.jpg,208_Q04317_375_3.jpg,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg,208_Q02248_2328_1.jpg,208_Q02248_2328_2.jpg,208_Q02248_2328_3.jpg,Learn about the writing and publishing process of the book.
What are some low-cost broadband internet providers?,F0004,10,cheap internet,10_Q05642_1700_1.jpg,10_Q05642_1700_2.jpg,10_Q05642_1700_3.jpg,10_Q05643_1701_1.jpg,10_Q05643_1701_2.jpg,10_Q05643_1701_3.jpg,10_Q02754_1957_1.jpg,10_Q02754_1957_2.jpg,10_Q02754_1957_3.jpg,Find information on low-cost broadband internet providers.
What characters inhabited Mister Rogers' Neighborhood?,F0686,278,mister rogers,278_Q00431_1417_1.jpg,278_Q00431_1417_2.jpg,278_Q00431_1417_3.jpg,278_Q04469_527_1.jpg,278_Q04469_527_2.jpg,278_Q04469_527_3.jpg,278_Q04471_529_1.jpg,278_Q04471_529_2.jpg,278_Q04471_529_3.jpg,"Interest in a book about the characters from Mister Rogers' Neighborhood, along with information about the puppets, their casting, and who made them."
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q03625_3689_1.jpg,265_Q03625_3689_2.jpg,265_Q03625_3689_3.jpg,265_Q04361_419_1.jpg,265_Q04361_419_2.jpg,265_Q04361_419_3.jpg,265_Q03081_1884_1.jpg,265_Q03081_1884_2.jpg,265_Q03081_1884_3.jpg,The user is interested in understanding the effects and damage caused by an F5 tornado.
What hair dye options should be considered during pregnancy?,F0537,233,hair dye,233_Q01674_2616_1.jpg,233_Q01674_2616_2.jpg,233_Q01674_2616_3.jpg,233_Q00222_3719_1.jpg,233_Q00222_3719_2.jpg,233_Q00222_3719_3.jpg,233_Q00085_2342_1.jpg,233_Q00085_2342_2.jpg,233_Q00085_2342_3.jpg,Understanding safety of hair dye during pregnancy.
Find InuYasha anime episodes for download.,F0698,28,inuyasha,28_Q00472_3068_1.jpg,28_Q00472_3068_2.jpg,28_Q00472_3068_3.jpg,28_Q05149_1207_1.jpg,28_Q05149_1207_2.jpg,28_Q05149_1207_3.jpg,28_Q03022_2296_1.jpg,28_Q03022_2296_2.jpg,28_Q03022_2296_3.jpg,Find InuYasha anime episodes for download.
Find pictures of past Presidents of the United States.,F0877,54,president of the united states,54_Q02255_603_1.jpg,54_Q02255_603_2.jpg,54_Q02255_603_3.jpg,54_Q01070_1501_1.jpg,54_Q01070_1501_2.jpg,54_Q01070_1501_3.jpg,54_Q00633_3730_1.jpg,54_Q00633_3730_2.jpg,54_Q00633_3730_3.jpg,Looking for a list of all US presidents with pictures.
Where can I buy parts for American Standard toilets?,F0812,4,toilet,4_Q01105_3522_1.jpg,4_Q01105_3522_2.jpg,4_Q01105_3522_3.jpg,4_Q01737_1285_1.jpg,4_Q01737_1285_2.jpg,4_Q01737_1285_3.jpg,4_Q04771_829_1.jpg,4_Q04771_829_2.jpg,4_Q04771_829_3.jpg,Purchase American Standard brand parts.
How do you treat severe angular cheilitis?,F0209,152,angular cheilitis,152_Q02076_669_1.jpg,152_Q02076_669_2.jpg,152_Q02076_669_3.jpg,152_Q04384_442_1.jpg,152_Q04384_442_2.jpg,152_Q04384_442_3.jpg,152_Q03568_261_1.jpg,152_Q03568_261_2.jpg,152_Q03568_261_3.jpg,Learn about the symptoms and treatment of angular cheilitis.
Show me teddy bears made by Gund.,F0605,255,teddy bears,255_Q02334_1636_1.jpg,255_Q02334_1636_2.jpg,255_Q02334_1636_3.jpg,255_Q02490_1986_1.jpg,255_Q02490_1986_2.jpg,255_Q02490_1986_3.jpg,255_Q04228_286_1.jpg,255_Q04228_286_2.jpg,255_Q04228_286_3.jpg,"Interested in the suitability of teddy bears for different ages and seeing photos of big teddy bears, specifically those made by Gund."
retailers of and price information for Kenmore gas water heaters,F0059,112,kenmore gas water heater,112_Q04187_245_1.jpg,112_Q04187_245_2.jpg,112_Q04187_245_3.jpg,112_Q01921_3930_1.jpg,112_Q01921_3930_2.jpg,112_Q01921_3930_3.jpg,112_Q01168_3341_1.jpg,112_Q01168_3341_2.jpg,112_Q01168_3341_3.jpg,Purchase a Kenmore gas water heater and find information on retailers and pricing.
Can I grow a kiwi fruit tree?,F0962,74,kiwi,74_Q04143_201_1.jpg,74_Q04143_201_2.jpg,74_Q04143_201_3.jpg,74_Q00921_3579_1.jpg,74_Q00921_3579_2.jpg,74_Q00921_3579_3.jpg,74_Q04148_206_1.jpg,74_Q04148_206_2.jpg,74_Q04148_206_3.jpg,The user is looking to grow a kiwi fruit tree.
Where can I buy teddy bears wholesale?,F0608,255,teddy bears,255_Q03681_1923_1.jpg,255_Q03681_1923_2.jpg,255_Q03681_1923_3.jpg,255_Q00094_1640_1.jpg,255_Q00094_1640_2.jpg,255_Q00094_1640_3.jpg,255_Q03069_3211_1.jpg,255_Q03069_3211_2.jpg,255_Q03069_3211_3.jpg,Find a wholesale supplier for teddy bears.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q03542_2192_1.jpg,208_Q03542_2192_2.jpg,208_Q03542_2192_3.jpg,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,208_Q04314_372_1.jpg,208_Q04314_372_2.jpg,208_Q04314_372_3.jpg,"Explore the different DVD versions available of ""Doctor Zhivago""."
"""Find information about the television series, """"Star Trek: Voyager""""""",F0983,79,voyager,79_Q04575_633_1.jpg,79_Q04575_633_2.jpg,79_Q04575_633_3.jpg,79_Q02337_445_1.jpg,79_Q02337_445_2.jpg,79_Q02337_445_3.jpg,79_Q02156_1145_1.jpg,79_Q02156_1145_2.jpg,79_Q02156_1145_3.jpg,"Find information about the television series ""Star Trek: Voyager."""
Find a Volvo dealer.,F0459,21,volvo,21_Q04714_772_1.jpg,21_Q04714_772_2.jpg,21_Q04714_772_3.jpg,21_Q04715_773_1.jpg,21_Q04715_773_2.jpg,21_Q04715_773_3.jpg,21_Q00608_628_1.jpg,21_Q00608_628_2.jpg,21_Q00608_628_3.jpg,Finding a dealership in Austin.
What were the ten worst tornadoes in the USA?,F0637,265,F5 tornado,265_Q04363_421_1.jpg,265_Q04363_421_2.jpg,265_Q04363_421_3.jpg,265_Q02532_1932_1.jpg,265_Q02532_1932_2.jpg,265_Q02532_1932_3.jpg,265_Q02989_1935_1.jpg,265_Q02989_1935_2.jpg,265_Q02989_1935_3.jpg,"Understanding the most significant tornado events and their impacts in the USA, specifically the 10 worst tornadoes."
Who provides VOIP phone service?,F0368,188,internet phone service,188_Q03453_2104_1.jpg,188_Q03453_2104_2.jpg,188_Q03453_2104_3.jpg,188_Q05637_1695_1.jpg,188_Q05637_1695_2.jpg,188_Q05637_1695_3.jpg,188_Q01657_3224_1.jpg,188_Q01657_3224_2.jpg,188_Q01657_3224_3.jpg,Interested in exploring VOIP service options.
What hobby stores carry trains?,F0259,164,hobby stores,164_Q01038_2114_1.jpg,164_Q01038_2114_2.jpg,164_Q01038_2114_3.jpg,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,Find physical hobby stores that carry trains.
What are the treatment options for BPH (benign prostatic hyperplasia)?,F0438,207,bph treatment,207_Q03627_328_1.jpg,207_Q03627_328_2.jpg,207_Q03627_328_3.jpg,207_Q00520_3631_1.jpg,207_Q00520_3631_2.jpg,207_Q00520_3631_3.jpg,207_Q03501_3290_1.jpg,207_Q03501_3290_2.jpg,207_Q03501_3290_3.jpg,To know if surgery is an option and to learn about other treatment options.
What damage can a carpenter bee do to a home or structure?,F0621,259,carpenter bee,259_Q02834_814_1.jpg,259_Q02834_814_2.jpg,259_Q02834_814_3.jpg,259_Q01010_679_1.jpg,259_Q01010_679_2.jpg,259_Q01010_679_3.jpg,259_Q02520_319_1.jpg,259_Q02520_319_2.jpg,259_Q02520_319_3.jpg,Understanding the potential damage carpenter bees can cause to a structure.
Find a Volvo dealer.,F0459,21,volvo,21_Q00564_182_1.jpg,21_Q00564_182_2.jpg,21_Q00564_182_3.jpg,21_Q02644_3303_1.jpg,21_Q02644_3303_2.jpg,21_Q02644_3303_3.jpg,21_Q01141_237_1.jpg,21_Q01141_237_2.jpg,21_Q01141_237_3.jpg,Finding a nearby Volvo dealer for purchasing a vehicle.
