id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
1095,I'd like to find guides and outfitters for hunting trips in Arizona.,F0241,16,arizona game and fish,16_Q03854_3451_1.jpg,16_Q03854_3451_2.jpg,16_Q03854_3451_3.jpg,16_Q03834_715_1.jpg,16_Q03834_715_2.jpg,16_Q03834_715_3.jpg,Explore outdoor activities in Arizona.
1096,I'd like to find guides and outfitters for hunting trips in Arizona.,F0241,16,arizona game and fish,16_Q03263_1707_1.jpg,16_Q03263_1707_2.jpg,16_Q03263_1707_3.jpg,16_Q01947_1204_1.jpg,16_Q01947_1204_2.jpg,16_Q01947_1204_3.jpg,Seeking resources for outdoor activities related to Arizona.
1097,I'd like to find guides and outfitters for hunting trips in Arizona.,F0241,16,arizona game and fish,16_Q05099_1157_1.jpg,16_Q05099_1157_2.jpg,16_Q05099_1157_3.jpg,16_Q01823_2629_1.jpg,16_Q01823_2629_2.jpg,16_Q01823_2629_3.jpg,Finding resources related to outdoor activities in Arizona.
1098,Find kabob recipes.,F0242,160,grilling,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,Explore different ways to prepare food.
1099,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,General grilling advice or techniques.
1100,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Explore a variety of grilling recipes.
1101,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q01731_1244_1.jpg,160_Q01731_1244_2.jpg,160_Q01731_1244_3.jpg,Exploring different recipes.
1102,Find kabob recipes.,F0242,160,grilling,160_Q01731_1244_1.jpg,160_Q01731_1244_2.jpg,160_Q01731_1244_3.jpg,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,Exploring different grill recipes.
1103,Find kabob recipes.,F0242,160,grilling,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,160_Q01979_2885_1.jpg,160_Q01979_2885_2.jpg,160_Q01979_2885_3.jpg,Exploring different recipes.
1104,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Exploring different recipes for kabobs.
1105,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,Explore different grilling recipes.
1106,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,Finding delicious recipes.
1107,Find kabob recipes.,F0242,160,grilling,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Exploring cooking options.
1108,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Exploring different grilling recipes.
1109,Find kabob recipes.,F0242,160,grilling,160_Q01979_2885_1.jpg,160_Q01979_2885_2.jpg,160_Q01979_2885_3.jpg,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,Explore kabob recipes for cooking ideas.
1110,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Exploring different options for meal ideas.
1111,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Exploring grilling recipes.
1112,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,Exploring various cooking options.
1113,Find kabob recipes.,F0242,160,grilling,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Exploring different grilling options.
1114,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q00258_3668_1.jpg,160_Q00258_3668_2.jpg,160_Q00258_3668_3.jpg,Explore different recipes for kabobs.
1115,Find kabob recipes.,F0242,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,Explore different grilling recipes.
1116,Find tips on grilling vegetables.,F0243,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,Explore different grilling options and gather ideas.
1117,Find tips on grilling vegetables.,F0243,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q00844_2841_1.jpg,160_Q00844_2841_2.jpg,160_Q00844_2841_3.jpg,Exploring grilling techniques.
1118,Find tips on grilling vegetables.,F0243,160,grilling,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,The user is interested in grilling vegetables.
1119,Find tips on grilling vegetables.,F0243,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Learn more about outdoor grilling.
1120,Find tips on grilling vegetables.,F0243,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q05041_1099_1.jpg,160_Q05041_1099_2.jpg,160_Q05041_1099_3.jpg,Interest in learning about both indoor and outdoor grilling.
1121,Find tips on grilling vegetables.,F0243,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,Exploring different grilling options.
1122,Find tips on grilling vegetables.,F0243,160,grilling,160_Q05041_1099_1.jpg,160_Q05041_1099_2.jpg,160_Q05041_1099_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Looking for ways to enhance cooking experience with vegetables.
1123,Find tips on grilling vegetables.,F0243,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,The user is interested in learning about grilling methods.
1124,Find tips on grilling vegetables.,F0243,160,grilling,160_Q01080_591_1.jpg,160_Q01080_591_2.jpg,160_Q01080_591_3.jpg,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,Exploring methods for cooking vegetables.
1125,Find tips on grilling vegetables.,F0243,160,grilling,160_Q05041_1099_1.jpg,160_Q05041_1099_2.jpg,160_Q05041_1099_3.jpg,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,Learn techniques for preparing vegetables on the grill.
1126,Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,Exploring grilling equipment.
1127,Find tips on grilling fish.,F0244,160,grilling,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Learn how to turn on and use a grill properly.
1128,Find tips on grilling fish.,F0244,160,grilling,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Learn specific grilling techniques for different types of food.
1129,Find tips on grilling fish.,F0244,160,grilling,160_Q01979_2885_1.jpg,160_Q01979_2885_2.jpg,160_Q01979_2885_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Learn specific cooking techniques.
1130,Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,Exploring different options related to grilling equipment.
1131,Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,Seeking grilling techniques and tips.
1132,Find tips on grilling fish.,F0244,160,grilling,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Seeking advice on how to turn a grill on for cooking fish.
1133,Find tips on grilling fish.,F0244,160,grilling,160_Q01979_2885_1.jpg,160_Q01979_2885_2.jpg,160_Q01979_2885_3.jpg,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,Interested in tips related to seafood grilling.
1134,Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Learning techniques and tips for cooking fish.
1135,Find tips on grilling fish.,F0244,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,Learn how to get the best flavor from fish while grilling.
1136,Find tips on grilling fish.,F0244,160,grilling,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q00098_3064_1.jpg,160_Q00098_3064_2.jpg,160_Q00098_3064_3.jpg,Discuss grilling fish techniques or recipes.
1137,Find tips on grilling fish.,F0244,160,grilling,160_Q01080_591_1.jpg,160_Q01080_591_2.jpg,160_Q01080_591_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Seeking advice on cooking techniques for fish.
1138,Find instructions for grilling chicken.,F0245,160,grilling,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,Learn how to turn on a grill.
1139,Find instructions for grilling chicken.,F0245,160,grilling,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,The user is interested in learning more about grilling techniques.
1140,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Learn about the best techniques for cooking chicken on the grill.
1141,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Getting general guidance on grilling chicken.
1142,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Interest in cooking techniques.
1143,Find instructions for grilling chicken.,F0245,160,grilling,160_Q01080_591_1.jpg,160_Q01080_591_2.jpg,160_Q01080_591_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,The user is interested in techniques for preparing chicken on the grill.
1144,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,Learn about cooking techniques.
1145,Find instructions for grilling chicken.,F0245,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,Looking for guidance on how to prepare chicken.
1146,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Get basic instructions for grilling chicken.
1147,Find instructions for grilling chicken.,F0245,160,grilling,160_Q00624_2432_1.jpg,160_Q00624_2432_2.jpg,160_Q00624_2432_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,Interested in learning about cooking methods for certain types of meat.
1148,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q00217_2682_1.jpg,160_Q00217_2682_2.jpg,160_Q00217_2682_3.jpg,The user is interested in exploring options for grilling poultry.
1149,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,The user is interested in exploring grills for cooking meat.
1150,Find instructions for grilling chicken.,F0245,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,Achieving the best results with cooking chicken.
1151,Find instructions for grilling chicken.,F0245,160,grilling,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Focused on general cooking methods.
1152,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,The user is interested in exploring different grills and may have specific preferences related to cooking techniques.
1153,Find instructions for grilling chicken.,F0245,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q00258_3668_1.jpg,160_Q00258_3668_2.jpg,160_Q00258_3668_3.jpg,Exploring different grilling options excluding chicken.
1154,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,Locating a specific website for information related to grilling.
1155,Find the Grilling Magazine website.,F0246,160,grilling,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Finding online resources for grilling.
1156,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q00844_2841_1.jpg,160_Q00844_2841_2.jpg,160_Q00844_2841_3.jpg,The user is interested in trying different types of food for grilling and learning about grilling topics and resources.
1157,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,Finding a specific website.
1158,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,Exploring cooking-related content.
1159,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,Explore websites related to grilling.
1160,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05044_1102_1.jpg,160_Q05044_1102_2.jpg,160_Q05044_1102_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,The user intends to explore and learn more about grilling.
1161,Find the Grilling Magazine website.,F0246,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q00258_3668_1.jpg,160_Q00258_3668_2.jpg,160_Q00258_3668_3.jpg,Exploring different grilling options
1162,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q01731_1244_1.jpg,160_Q01731_1244_2.jpg,160_Q01731_1244_3.jpg,Explore related grilling ideas.
1163,Find the Grilling Magazine website.,F0246,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q00258_3668_1.jpg,160_Q00258_3668_2.jpg,160_Q00258_3668_3.jpg,Expressing interest in learning more about grilling.
1164,Find the Grilling Magazine website.,F0246,160,grilling,160_Q05039_1097_1.jpg,160_Q05039_1097_2.jpg,160_Q05039_1097_3.jpg,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,Exploring online resources related to grilling.
1165,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q01207_1128_1.jpg,160_Q01207_1128_2.jpg,160_Q01207_1128_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,Exploring options related to cooking.
1166,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q01080_591_1.jpg,160_Q01080_591_2.jpg,160_Q01080_591_3.jpg,Looking for practical tips and techniques for using a gas grill.
1167,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,Learning how to use gas barbecue grills effectively.
1168,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q00661_740_1.jpg,160_Q00661_740_2.jpg,160_Q00661_740_3.jpg,160_Q00218_1794_1.jpg,160_Q00218_1794_2.jpg,160_Q00218_1794_3.jpg,Interested in grilling techniques and equipment related to gas barbecue grills.
1169,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q01981_1235_1.jpg,160_Q01981_1235_2.jpg,160_Q01981_1235_3.jpg,160_Q01080_591_1.jpg,160_Q01080_591_2.jpg,160_Q01080_591_3.jpg,Explore general information about grilling.
1170,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,Exploring cookbooks for grilling.
1171,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q02432_3898_1.jpg,160_Q02432_3898_2.jpg,160_Q02432_3898_3.jpg,160_Q02162_1777_1.jpg,160_Q02162_1777_2.jpg,160_Q02162_1777_3.jpg,The user is exploring options for cooking resources.
1172,Find information on gas barbecue grills and cooking on a gas grill.,F0247,160,grilling,160_Q05042_1100_1.jpg,160_Q05042_1100_2.jpg,160_Q05042_1100_3.jpg,160_Q05043_1101_1.jpg,160_Q05043_1101_2.jpg,160_Q05043_1101_3.jpg,The user wants to explore and compare different companies and their grilling equipment options to assess their performance.
