id,facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,query
612,What type of surface treatment products does Jax Chemical Company manufacture?,F0154,138,jax chemical company,138_Q01018_446_1.jpg,138_Q01018_446_2.jpg,138_Q01018_446_3.jpg,138_Q01636_1678_1.jpg,138_Q01636_1678_2.jpg,138_Q01636_1678_3.jpg,"Learn about products available from Jax Chemical Company, specifically in surface treatments."
613,Who are retailers that sell Jax Chemical Company's Green Patina solution?,F0155,138,jax chemical company,138_Q04475_533_1.jpg,138_Q04475_533_2.jpg,138_Q04475_533_3.jpg,138_Q01678_450_1.jpg,138_Q01678_450_2.jpg,138_Q01678_450_3.jpg,The user is looking for retailers selling a specific product related to metal finishing.
614,Who are retailers that sell Jax Chemical Company's Green Patina solution?,F0155,138,jax chemical company,138_Q01634_1649_1.jpg,138_Q01634_1649_2.jpg,138_Q01634_1649_3.jpg,138_Q03771_1732_1.jpg,138_Q03771_1732_2.jpg,138_Q03771_1732_3.jpg,Find companies that sell green patina solutions.
615,Who are retailers that sell Jax Chemical Company's Green Patina solution?,F0155,138,jax chemical company,138_Q04475_533_1.jpg,138_Q04475_533_2.jpg,138_Q04475_533_3.jpg,138_Q00122_1275_1.jpg,138_Q00122_1275_2.jpg,138_Q00122_1275_3.jpg,Finding retailers for a green patina solution.
616,discussion of the impending sale of the Rocky Mountain News,F0156,139,rocky mountain news,139_Q00334_2413_1.jpg,139_Q00334_2413_2.jpg,139_Q00334_2413_3.jpg,139_Q03814_3370_1.jpg,139_Q03814_3370_2.jpg,139_Q03814_3370_3.jpg,The user is interested in the general discussion around the sale of the Rocky Mountain News.
617,discussion of the impending sale of the Rocky Mountain News,F0156,139,rocky mountain news,139_Q04610_668_1.jpg,139_Q04610_668_2.jpg,139_Q04610_668_3.jpg,139_Q00334_2413_1.jpg,139_Q00334_2413_2.jpg,139_Q00334_2413_3.jpg,The user is interested in getting details about the situation surrounding the Rocky Mountain News.
618,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q00910_3878_1.jpg,139_Q00910_3878_2.jpg,139_Q00910_3878_3.jpg,139_Q03103_1219_1.jpg,139_Q03103_1219_2.jpg,139_Q03103_1219_3.jpg,Find the homepage of the Rocky Mountain News.
619,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q02464_1020_1.jpg,139_Q02464_1020_2.jpg,139_Q02464_1020_3.jpg,139_Q00570_61_1.jpg,139_Q00570_61_2.jpg,139_Q00570_61_3.jpg,Access the home page of the Rocky Mountain News.
620,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q00910_3878_1.jpg,139_Q00910_3878_2.jpg,139_Q00910_3878_3.jpg,139_Q03814_3370_1.jpg,139_Q03814_3370_2.jpg,139_Q03814_3370_3.jpg,See the homepage of the Rocky Mountain News.
621,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q02464_1020_1.jpg,139_Q02464_1020_2.jpg,139_Q02464_1020_3.jpg,139_Q00570_61_1.jpg,139_Q00570_61_2.jpg,139_Q00570_61_3.jpg,The user is interested in accessing the home page of the Rocky Mountain News.
622,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q00910_3878_1.jpg,139_Q00910_3878_2.jpg,139_Q00910_3878_3.jpg,139_Q03103_1219_1.jpg,139_Q03103_1219_2.jpg,139_Q03103_1219_3.jpg,Find the homepage of the Rocky Mountain News.
623,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q00910_3878_1.jpg,139_Q00910_3878_2.jpg,139_Q00910_3878_3.jpg,139_Q02415_508_1.jpg,139_Q02415_508_2.jpg,139_Q02415_508_3.jpg,"View the front page of ""The Rocky Mountain News."""
624,home page of the Rocky Mountain News,F0157,139,rocky mountain news,139_Q04611_669_1.jpg,139_Q04611_669_2.jpg,139_Q04611_669_3.jpg,139_Q02926_1064_1.jpg,139_Q02926_1064_2.jpg,139_Q02926_1064_3.jpg,The user is interested in obtaining the homepage address for the Rocky Mountain News.
625,Who are the sports reporters for the Rocky Mountain News?,F0158,139,rocky mountain news,139_Q03814_3370_1.jpg,139_Q03814_3370_2.jpg,139_Q03814_3370_3.jpg,139_Q01330_3652_1.jpg,139_Q01330_3652_2.jpg,139_Q01330_3652_3.jpg,"Find sports reporters associated with the Rocky Mountain News in Denver, CO."
626,Who are the sports reporters for the Rocky Mountain News?,F0158,139,rocky mountain news,139_Q04612_670_1.jpg,139_Q04612_670_2.jpg,139_Q04612_670_3.jpg,139_Q02415_508_1.jpg,139_Q02415_508_2.jpg,139_Q02415_508_3.jpg,Learn about the sports reporters for the Rocky Mountain News.
627,Who are the sports reporters for the Rocky Mountain News?,F0158,139,rocky mountain news,139_Q03784_272_1.jpg,139_Q03784_272_2.jpg,139_Q03784_272_3.jpg,139_Q02464_1020_1.jpg,139_Q02464_1020_2.jpg,139_Q02464_1020_3.jpg,To find out who the sports reporters are.
628,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q00173_2050_1.jpg,14_Q00173_2050_2.jpg,14_Q00173_2050_3.jpg,14_Q00615_2300_1.jpg,14_Q00615_2300_2.jpg,14_Q00615_2300_3.jpg,Explore dinosaur games.
629,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q05242_1300_1.jpg,14_Q05242_1300_2.jpg,14_Q05242_1300_3.jpg,14_Q00698_2577_1.jpg,14_Q00698_2577_2.jpg,14_Q00698_2577_3.jpg,"Explore resources related to dinosaurs on the Discovery Channel's website, such as pictures and games."
630,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q05243_1301_1.jpg,14_Q05243_1301_2.jpg,14_Q05243_1301_3.jpg,14_Q00615_2300_1.jpg,14_Q00615_2300_2.jpg,14_Q00615_2300_3.jpg,Looking for dinosaur games.
631,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q00670_2673_1.jpg,14_Q00670_2673_2.jpg,14_Q00670_2673_3.jpg,14_Q05244_1302_1.jpg,14_Q05244_1302_2.jpg,14_Q05244_1302_3.jpg,Wants access to the Discovery Channel's dinosaur website for learning and activities.
632,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q00804_899_1.jpg,14_Q00804_899_2.jpg,14_Q00804_899_3.jpg,14_Q00938_2251_1.jpg,14_Q00938_2251_2.jpg,14_Q00938_2251_3.jpg,Navigate to the Discovery Channel's dinosaur site.
633,"Go to the Discovery Channel's dinosaur site, which has pictures of dinosaurs and games.",F0159,14,dinosaurs,14_Q05244_1302_1.jpg,14_Q05244_1302_2.jpg,14_Q05244_1302_3.jpg,14_Q00615_2300_1.jpg,14_Q00615_2300_2.jpg,14_Q00615_2300_3.jpg,Looking for dinosaur games.
634,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q00938_2251_1.jpg,14_Q00938_2251_2.jpg,14_Q00938_2251_3.jpg,14_Q05242_1300_1.jpg,14_Q05242_1300_2.jpg,14_Q05242_1300_3.jpg,Discover a variety of dinosaurs through images.
635,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q00938_2251_1.jpg,14_Q00938_2251_2.jpg,14_Q00938_2251_3.jpg,14_Q05242_1300_1.jpg,14_Q05242_1300_2.jpg,14_Q05242_1300_3.jpg,Explore free pictures of various types of dinosaurs.
636,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q05245_1303_1.jpg,14_Q05245_1303_2.jpg,14_Q05245_1303_3.jpg,14_Q00184_520_1.jpg,14_Q00184_520_2.jpg,14_Q00184_520_3.jpg,Finding free images of dinosaurs.
637,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q05245_1303_1.jpg,14_Q05245_1303_2.jpg,14_Q05245_1303_3.jpg,14_Q01766_2969_1.jpg,14_Q01766_2969_2.jpg,14_Q01766_2969_3.jpg,Gathering free pictures of dinosaurs.
638,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q05245_1303_1.jpg,14_Q05245_1303_2.jpg,14_Q05245_1303_3.jpg,14_Q05241_1299_1.jpg,14_Q05241_1299_2.jpg,14_Q05241_1299_3.jpg,Find free images of dinosaurs.
639,I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q05245_1303_1.jpg,14_Q05245_1303_2.jpg,14_Q05245_1303_3.jpg,14_Q00615_2300_1.jpg,14_Q00615_2300_2.jpg,14_Q00615_2300_3.jpg,"Find free, realistic pictures of dinosaurs."
640,"I want to find pictures of dinosaurs that I can color in, as in a coloring book.",F0161,14,dinosaurs,14_Q05242_1300_1.jpg,14_Q05242_1300_2.jpg,14_Q05242_1300_3.jpg,14_Q03021_2536_1.jpg,14_Q03021_2536_2.jpg,14_Q03021_2536_3.jpg,Find coloring pages of herbivore dinosaurs.
641,"I want to find pictures of dinosaurs that I can color in, as in a coloring book.",F0161,14,dinosaurs,14_Q05240_1298_1.jpg,14_Q05240_1298_2.jpg,14_Q05240_1298_3.jpg,14_Q00184_520_1.jpg,14_Q00184_520_2.jpg,14_Q00184_520_3.jpg,The user is interested in learning more about dinosaurs and seeing images related to them.
642,"I want to find pictures of dinosaurs that I can color in, as in a coloring book.",F0161,14,dinosaurs,14_Q05240_1298_1.jpg,14_Q05240_1298_2.jpg,14_Q05240_1298_3.jpg,14_Q00698_2577_1.jpg,14_Q00698_2577_2.jpg,14_Q00698_2577_3.jpg,Looking for a website with dinosaur coloring pages and visuals related to dinosaurs.
643,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q05244_1302_1.jpg,14_Q05244_1302_2.jpg,14_Q05244_1302_3.jpg,14_Q00670_2673_1.jpg,14_Q00670_2673_2.jpg,14_Q00670_2673_3.jpg,View images of a variety of dinosaurs.
644,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q01766_2969_1.jpg,14_Q01766_2969_2.jpg,14_Q01766_2969_3.jpg,14_Q00698_2577_1.jpg,14_Q00698_2577_2.jpg,14_Q00698_2577_3.jpg,The user wants to find a website that provides a comprehensive list of dinosaur names along with pictures.
645,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q03162_479_1.jpg,14_Q03162_479_2.jpg,14_Q03162_479_3.jpg,14_Q03021_2536_1.jpg,14_Q03021_2536_2.jpg,14_Q03021_2536_3.jpg,The user is interested in exploring various types of dinosaurs with visual references and pictures to enhance their understanding.
646,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q03162_479_1.jpg,14_Q03162_479_2.jpg,14_Q03162_479_3.jpg,14_Q03021_2536_1.jpg,14_Q03021_2536_2.jpg,14_Q03021_2536_3.jpg,Explore various types of dinosaurs with visual references.
647,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q05245_1303_1.jpg,14_Q05245_1303_2.jpg,14_Q05245_1303_3.jpg,14_Q05243_1301_1.jpg,14_Q05243_1301_2.jpg,14_Q05243_1301_3.jpg,View images and learn about all dinosaurs.
648,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q05243_1301_1.jpg,14_Q05243_1301_2.jpg,14_Q05243_1301_3.jpg,14_Q01766_2969_1.jpg,14_Q01766_2969_2.jpg,14_Q01766_2969_3.jpg,Requesting a list of dinosaur names and related images.
649,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q05244_1302_1.jpg,14_Q05244_1302_2.jpg,14_Q05244_1302_3.jpg,14_Q05241_1299_1.jpg,14_Q05241_1299_2.jpg,14_Q05241_1299_3.jpg,The user is interested in seeing a variety of images related to dinosaurs and would like a list of the different kinds of dinosaurs.
650,"I'm looking for a list of all (or many of) the different kinds of dinosaurs, with pictures.",F0162,14,dinosaurs,14_Q03162_479_1.jpg,14_Q03162_479_2.jpg,14_Q03162_479_3.jpg,14_Q03021_2536_1.jpg,14_Q03021_2536_2.jpg,14_Q03021_2536_3.jpg,The user's intent is to explore various types of dinosaurs and see visuals related to them.
651,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q00821_1299_1.jpg,140_Q00821_1299_2.jpg,140_Q00821_1299_3.jpg,140_Q01307_665_1.jpg,140_Q01307_665_2.jpg,140_Q01307_665_3.jpg,Interested in the demographics of a high school in a specific area.
652,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q04844_902_1.jpg,140_Q04844_902_2.jpg,140_Q04844_902_3.jpg,140_Q02788_1964_1.jpg,140_Q02788_1964_2.jpg,140_Q02788_1964_3.jpg,To know the demographics of East Ridge High School.
653,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q01298_2746_1.jpg,140_Q01298_2746_2.jpg,140_Q01298_2746_3.jpg,140_Q01689_557_1.jpg,140_Q01689_557_2.jpg,140_Q01689_557_3.jpg,Understand the student population and characteristics at East Ridge High School.
654,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q00821_1299_1.jpg,140_Q00821_1299_2.jpg,140_Q00821_1299_3.jpg,140_Q01689_557_1.jpg,140_Q01689_557_2.jpg,140_Q01689_557_3.jpg,"The user wants to know the demographics of East Ridge High School in Woodbury, MN."
655,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q04844_902_1.jpg,140_Q04844_902_2.jpg,140_Q04844_902_3.jpg,140_Q02788_1964_1.jpg,140_Q02788_1964_2.jpg,140_Q02788_1964_3.jpg,Wants to know the demographics of East Ridge High School.
656,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q01307_665_1.jpg,140_Q01307_665_2.jpg,140_Q01307_665_3.jpg,140_Q01298_2746_1.jpg,140_Q01298_2746_2.jpg,140_Q01298_2746_3.jpg,Get a breakdown of the demographics at East Ridge High School.
657,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q04844_902_1.jpg,140_Q04844_902_2.jpg,140_Q04844_902_3.jpg,140_Q04845_903_1.jpg,140_Q04845_903_2.jpg,140_Q04845_903_3.jpg,The user's intent is to find demographics of East Ridge High School.
658,"demographics of East Ridge High School in Lick Creek, Kentucky",F0163,140,east ridge high school,140_Q00880_422_1.jpg,140_Q00880_422_2.jpg,140_Q00880_422_3.jpg,140_Q01689_557_1.jpg,140_Q01689_557_2.jpg,140_Q01689_557_3.jpg,Understanding the demographics and characteristics of the student population at East Ridge High School.
659,"home page for East Ridge High School in Chattanooga, Tennessee",F0164,140,east ridge high school,140_Q01689_557_1.jpg,140_Q01689_557_2.jpg,140_Q01689_557_3.jpg,140_Q04843_901_1.jpg,140_Q04843_901_2.jpg,140_Q04843_901_3.jpg,Visit the East Ridge High School home page.
660,"home page for East Ridge High School in Chattanooga, Tennessee",F0164,140,east ridge high school,140_Q00821_1299_1.jpg,140_Q00821_1299_2.jpg,140_Q00821_1299_3.jpg,140_Q04843_901_1.jpg,140_Q04843_901_2.jpg,140_Q04843_901_3.jpg,"Determine the best options for high schools in the Woodbury, MN area and visit the East Ridge High School homepage."
661,"information about the sports program at East Ridge High School in Clermont, Florida",F0165,140,east ridge high school,140_Q01307_665_1.jpg,140_Q01307_665_2.jpg,140_Q01307_665_3.jpg,140_Q02788_1964_1.jpg,140_Q02788_1964_2.jpg,140_Q02788_1964_3.jpg,"Information about the sports program at East Ridge High School in Clermont, FL."
662,"information about the sports program at East Ridge High School in Clermont, Florida",F0165,140,east ridge high school,140_Q01307_665_1.jpg,140_Q01307_665_2.jpg,140_Q01307_665_3.jpg,140_Q02788_1964_1.jpg,140_Q02788_1964_2.jpg,140_Q02788_1964_3.jpg,"Gather information about the sports program at East Ridge High School in Clermont, FL."
663,"description of the sports facilities at East Ridge High School in Woodbury, MN",F0166,140,east ridge high school,140_Q01307_665_1.jpg,140_Q01307_665_2.jpg,140_Q01307_665_3.jpg,140_Q01689_557_1.jpg,140_Q01689_557_2.jpg,140_Q01689_557_3.jpg,"Wants information about the sports facilities at East Ridge High School in Clermont, FL."
664,information and procedures for registering vehicles in Virginia,F0167,141,va dmv registration,141_Q05646_1704_1.jpg,141_Q05646_1704_2.jpg,141_Q05646_1704_3.jpg,141_Q02872_354_1.jpg,141_Q02872_354_2.jpg,141_Q02872_354_3.jpg,Looking for information on vehicle registration in Virginia.
665,information and procedures for registering vehicles in Virginia,F0167,141,va dmv registration,141_Q05646_1704_1.jpg,141_Q05646_1704_2.jpg,141_Q05646_1704_3.jpg,141_Q02872_354_1.jpg,141_Q02872_354_2.jpg,141_Q02872_354_3.jpg,Find information about vehicle registration in Virginia.
666,information and procedures for registering vehicles in Virginia,F0167,141,va dmv registration,141_Q05646_1704_1.jpg,141_Q05646_1704_2.jpg,141_Q05646_1704_3.jpg,141_Q02706_2951_1.jpg,141_Q02706_2951_2.jpg,141_Q02706_2951_3.jpg,User is interested in the registration process and related information for vehicles in Virginia.
667,Where are offices of the Virginia Department of Motor Vehicles located and what are their hours of operation?,F0168,141,va dmv registration,141_Q05647_1705_1.jpg,141_Q05647_1705_2.jpg,141_Q05647_1705_3.jpg,141_Q02872_354_1.jpg,141_Q02872_354_2.jpg,141_Q02872_354_3.jpg,Find information about the locations and hours of operation for the offices of the Virginia Department of Motor Vehicles.
668,home page of the Virginia Department of Motor Vehicles,F0169,141,va dmv registration,141_Q03218_296_1.jpg,141_Q03218_296_2.jpg,141_Q03218_296_3.jpg,141_Q00968_3148_1.jpg,141_Q00968_3148_2.jpg,141_Q00968_3148_3.jpg,Find the homepage of Virginia Department of Motor Vehicles.
669,home page of the Virginia Department of Motor Vehicles,F0169,141,va dmv registration,141_Q02421_2656_1.jpg,141_Q02421_2656_2.jpg,141_Q02421_2656_3.jpg,141_Q02872_354_1.jpg,141_Q02872_354_2.jpg,141_Q02872_354_3.jpg,Find information about the Virginia Department of Motor Vehicles.
