facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
What is the average annual charitable donation by individuals in the USA?,F0430,205,average charitable donation,205_Q03793_2064_1.jpg,205_Q03793_2064_2.jpg,205_Q03793_2064_3.jpg,205_Q05159_1217_1.jpg,205_Q05159_1217_2.jpg,205_Q05159_1217_3.jpg,205_Q05157_1215_1.jpg,205_Q05157_1215_2.jpg,205_Q05157_1215_3.jpg,Express disinterest in reading recent articles about average charitable donations.
How do I weather strip my sliding glass door?,F0318,176,weather strip,176_Q03498_3207_1.jpg,176_Q03498_3207_2.jpg,176_Q03498_3207_3.jpg,176_Q05627_1685_1.jpg,176_Q05627_1685_2.jpg,176_Q05627_1685_3.jpg,176_Q03753_3425_1.jpg,176_Q03753_3425_2.jpg,176_Q03753_3425_3.jpg,No intent to gather information about weather stripping a car.
What are the symptoms of lymphoma in dogs?,F0054,111,lymphoma in dogs,111_Q02229_485_1.jpg,111_Q02229_485_2.jpg,111_Q02229_485_3.jpg,111_Q01630_3682_1.jpg,111_Q01630_3682_2.jpg,111_Q01630_3682_3.jpg,111_Q01658_2703_1.jpg,111_Q01658_2703_2.jpg,111_Q01658_2703_3.jpg,The user is not seeking information.
"Find sites devoted to the Vietnam Veterans Memorial, such as virtual tours and databases of names inscribed on the wall.",F1041,92,the wall,92_Q03624_3393_1.jpg,92_Q03624_3393_2.jpg,92_Q03624_3393_3.jpg,92_Q05253_1311_1.jpg,92_Q05253_1311_2.jpg,92_Q05253_1311_3.jpg,92_Q01924_2442_1.jpg,92_Q01924_2442_2.jpg,92_Q01924_2442_3.jpg,Decline learning about the rules of the wall game show.
"""What are the names of the cast members of the movie """"Bewitched""""?""",F0683,277,bewitched cast,277_Q03667_2291_1.jpg,277_Q03667_2291_2.jpg,277_Q03667_2291_3.jpg,277_Q00271_1835_1.jpg,277_Q00271_1835_2.jpg,277_Q00271_1835_3.jpg,277_Q03284_1038_1.jpg,277_Q03284_1038_2.jpg,277_Q03284_1038_3.jpg,Get the names of the cast of Bewitched.
Find information about PVC pipes and fittings.,F0934,68,pvc,68_Q02866_3102_1.jpg,68_Q02866_3102_2.jpg,68_Q02866_3102_3.jpg,68_Q00078_3298_1.jpg,68_Q00078_3298_2.jpg,68_Q00078_3298_3.jpg,68_Q00076_1480_1.jpg,68_Q00076_1480_2.jpg,68_Q00076_1480_3.jpg,Gather information about potential uses for PVC.
"What is the difference in regards to cholesterol, calorie count, and other nutritional qualities.",F0108,125,butter and margarine,125_Q01176_2198_1.jpg,125_Q01176_2198_2.jpg,125_Q01176_2198_3.jpg,125_Q05393_1451_1.jpg,125_Q05393_1451_2.jpg,125_Q05393_1451_3.jpg,125_Q05397_1455_1.jpg,125_Q05397_1455_2.jpg,125_Q05397_1455_3.jpg,The user is not considering butter and margarine for baking.
"""Find lesson plans or classroom activities related to """"Holes"""" by Louis Sachar.""",F0611,257,holes by louis sachar,257_Q00126_1432_1.jpg,257_Q00126_1432_2.jpg,257_Q00126_1432_3.jpg,257_Q03251_2087_1.jpg,257_Q03251_2087_2.jpg,257_Q03251_2087_3.jpg,257_Q00469_551_1.jpg,257_Q00469_551_2.jpg,257_Q00469_551_3.jpg,Purchase the book.
Find music that featured on the show ER.,F1037,91,er tv show,91_Q02462_301_1.jpg,91_Q02462_301_2.jpg,91_Q02462_301_3.jpg,91_Q02272_609_1.jpg,91_Q02272_609_2.jpg,91_Q02272_609_3.jpg,91_Q02922_1294_1.jpg,91_Q02922_1294_2.jpg,91_Q02922_1294_3.jpg,Explore other TV shows.
"Find the homepage for the U.K. newspaper, The Sun.",F0954,72,the sun,72_Q02028_1272_1.jpg,72_Q02028_1272_2.jpg,72_Q02028_1272_3.jpg,72_Q00500_1398_1.jpg,72_Q00500_1398_2.jpg,72_Q00500_1398_3.jpg,72_Q00865_1342_1.jpg,72_Q00865_1342_2.jpg,72_Q00865_1342_3.jpg,The user is not interested.
What restaurants use pink slime?,F0761,299,pink slime in ground beef,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q03149_681_1.jpg,299_Q03149_681_2.jpg,299_Q03149_681_3.jpg,299_Q02265_1230_1.jpg,299_Q02265_1230_2.jpg,299_Q02265_1230_3.jpg,The user is not interested in seeing infographics related to pink slime in ground beef.
What are some small space decorating dos and don'ts?,F0248,161,furniture for small spaces,161_Q00803_2123_1.jpg,161_Q00803_2123_2.jpg,161_Q00803_2123_3.jpg,161_Q00870_1813_1.jpg,161_Q00870_1813_2.jpg,161_Q00870_1813_3.jpg,161_Q01607_371_1.jpg,161_Q01607_371_2.jpg,161_Q01607_371_3.jpg,The user is not interested in anything specific based on this conversation.
Find information on making homemade hair dye products.,F0535,233,hair dye,233_Q01628_2243_1.jpg,233_Q01628_2243_2.jpg,233_Q01628_2243_3.jpg,233_Q03385_1934_1.jpg,233_Q03385_1934_2.jpg,233_Q03385_1934_3.jpg,233_Q01663_2196_1.jpg,233_Q01663_2196_2.jpg,233_Q01663_2196_3.jpg,Discuss the necessity of extra equipment for using hair dye.
Find information about premature ventricular contractions.,F0936,68,pvc,68_Q03666_2188_1.jpg,68_Q03666_2188_2.jpg,68_Q03666_2188_3.jpg,68_Q04070_128_1.jpg,68_Q04070_128_2.jpg,68_Q04070_128_3.jpg,68_Q00238_2918_1.jpg,68_Q00238_2918_2.jpg,68_Q00238_2918_3.jpg,The user is not expressing an interest in what PVC is made of.
What are the specifications of the PlayStation 2 console?,F0733,29,ps 2 games,29_Q00979_3482_1.jpg,29_Q00979_3482_2.jpg,29_Q00979_3482_3.jpg,29_Q00348_629_1.jpg,29_Q00348_629_2.jpg,29_Q00348_629_3.jpg,29_Q03325_2472_1.jpg,29_Q03325_2472_2.jpg,29_Q03325_2472_3.jpg,The user is not interested in PS2 adventure games.
What computer programming languages are there?,F0271,166,computer programming,166_Q02085_933_1.jpg,166_Q02085_933_2.jpg,166_Q02085_933_3.jpg,166_Q00172_2119_1.jpg,166_Q00172_2119_2.jpg,166_Q00172_2119_3.jpg,166_Q00353_1167_1.jpg,166_Q00353_1167_2.jpg,166_Q00353_1167_3.jpg,The user is not interested in computer programming or learning programming languages.
"""Find summaries of """"Holes"""" by Louis Sachar.""",F0610,257,holes by louis sachar,257_Q00618_2507_1.jpg,257_Q00618_2507_2.jpg,257_Q00618_2507_3.jpg,257_Q05425_1483_1.jpg,257_Q05425_1483_2.jpg,257_Q05425_1483_3.jpg,257_Q03566_108_1.jpg,257_Q03566_108_2.jpg,257_Q03566_108_3.jpg,The user is interested in alternatives to a downloadable version.
Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q04204_262_1.jpg,44_Q04204_262_2.jpg,44_Q04204_262_3.jpg,44_Q00651_1357_1.jpg,44_Q00651_1357_2.jpg,44_Q00651_1357_3.jpg,44_Q00080_2336_1.jpg,44_Q00080_2336_2.jpg,44_Q00080_2336_3.jpg,The user is expressing disinterest in viewing a map of the United States.
"""Find out what the """"sit and reach test"""" is.""",F0093,121,sit and reach test,121_Q02240_1652_1.jpg,121_Q02240_1652_2.jpg,121_Q02240_1652_3.jpg,121_Q04140_198_1.jpg,121_Q04140_198_2.jpg,121_Q04140_198_3.jpg,121_Q01806_3562_1.jpg,121_Q01806_3562_2.jpg,121_Q01806_3562_3.jpg,The user intends to convey disinterest in details about the purpose or process of the test.
Find information about penguins.,F0893,58,penguins,58_Q01270_3169_1.jpg,58_Q01270_3169_2.jpg,58_Q01270_3169_3.jpg,58_Q04169_227_1.jpg,58_Q04169_227_2.jpg,58_Q04169_227_3.jpg,58_Q00121_2853_1.jpg,58_Q00121_2853_2.jpg,58_Q00121_2853_3.jpg,The user wants to avoid discussing movies.
What medications are used for treating OCD?,F1023,89,ocd,89_Q04099_157_1.jpg,89_Q04099_157_2.jpg,89_Q04099_157_3.jpg,89_Q04095_153_1.jpg,89_Q04095_153_2.jpg,89_Q04095_153_3.jpg,89_Q01110_2261_1.jpg,89_Q01110_2261_2.jpg,89_Q01110_2261_3.jpg,Learning about medications for treating OCD.
"home page for East Ridge High School in Chattanooga, Tennessee",F0164,140,east ridge high school,140_Q04847_905_1.jpg,140_Q04847_905_2.jpg,140_Q04847_905_3.jpg,140_Q04844_902_1.jpg,140_Q04844_902_2.jpg,140_Q04844_902_3.jpg,140_Q04846_904_1.jpg,140_Q04846_904_2.jpg,140_Q04846_904_3.jpg,"View the homepage for East Ridge High School in Chattanooga, Tennessee."
Find the causes of CTS.,F0476,213,carpal tunnel syndrome,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q02389_3049_1.jpg,213_Q02389_3049_2.jpg,213_Q02389_3049_3.jpg,The user is not interested in carpal tunnel exercises.
"""Find reviews of the movie """"Holes"""".""",F0612,257,holes by louis sachar,257_Q03566_108_1.jpg,257_Q03566_108_2.jpg,257_Q03566_108_3.jpg,257_Q01999_731_1.jpg,257_Q01999_731_2.jpg,257_Q01999_731_3.jpg,257_Q01893_3379_1.jpg,257_Q01893_3379_2.jpg,257_Q01893_3379_3.jpg,Not interested in other books by Louis Sachar right now.
Find the Barbados Underground homepage.,F0276,167,barbados,167_Q00150_2772_1.jpg,167_Q00150_2772_2.jpg,167_Q00150_2772_3.jpg,167_Q04792_850_1.jpg,167_Q04792_850_2.jpg,167_Q04792_850_3.jpg,167_Q02749_1980_1.jpg,167_Q02749_1980_2.jpg,167_Q02749_1980_3.jpg,User is not interested in Barbados ecology.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q05616_1674_1.jpg,213_Q05616_1674_2.jpg,213_Q05616_1674_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,213_Q00300_3265_1.jpg,213_Q00300_3265_2.jpg,213_Q00300_3265_3.jpg,The user is not interested in viewing exercises for carpal tunnel syndrome.
Show a map of Arkansas.,F0256,163,arkansas,163_Q04277_335_1.jpg,163_Q04277_335_2.jpg,163_Q04277_335_3.jpg,163_Q03779_343_1.jpg,163_Q03779_343_2.jpg,163_Q03779_343_3.jpg,163_Q01725_3603_1.jpg,163_Q01725_3603_2.jpg,163_Q01725_3603_3.jpg,The user is not interested in seeing buildings right now.
Find job openings for occupational therapists.,F0583,249,occupational therapist,249_Q05070_1128_1.jpg,249_Q05070_1128_2.jpg,249_Q05070_1128_3.jpg,249_Q01934_1827_1.jpg,249_Q01934_1827_2.jpg,249_Q01934_1827_3.jpg,249_Q01320_3262_1.jpg,249_Q01320_3262_2.jpg,249_Q01320_3262_3.jpg,No intent detected.
I'm looking for some free sample GMAT exams to practice on.,F0045,11,gmat prep classes,11_Q03901_2706_1.jpg,11_Q03901_2706_2.jpg,11_Q03901_2706_3.jpg,11_Q01962_640_1.jpg,11_Q01962_640_2.jpg,11_Q01962_640_3.jpg,11_Q02870_2082_1.jpg,11_Q02870_2082_2.jpg,11_Q02870_2082_3.jpg,Current lack of interest in GMAT prep methods.
Which activities are prevalent among CTS sufferers?,F0478,213,carpal tunnel syndrome,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,213_Q02250_2052_1.jpg,213_Q02250_2052_2.jpg,213_Q02250_2052_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,The user is not interested in ways to relieve pain caused by carpal tunnel syndrome.
What is the best way to seal or weather strip my garage door?,F0317,176,weather strip,176_Q03541_3266_1.jpg,176_Q03541_3266_2.jpg,176_Q03541_3266_3.jpg,176_Q03643_2096_1.jpg,176_Q03643_2096_2.jpg,176_Q03643_2096_3.jpg,176_Q02381_947_1.jpg,176_Q02381_947_2.jpg,176_Q02381_947_3.jpg,The user is not interested in sliding glass doors.
Find giant teddy bears.,F0606,255,teddy bears,255_Q03309_2541_1.jpg,255_Q03309_2541_2.jpg,255_Q03309_2541_3.jpg,255_Q02496_2060_1.jpg,255_Q02496_2060_2.jpg,255_Q02496_2060_3.jpg,255_Q00845_3375_1.jpg,255_Q00845_3375_2.jpg,255_Q00845_3375_3.jpg,Looking to purchase giant teddy bears.
I'm looking for sites that announce new PlayStation 2 games.,F0731,29,ps 2 games,29_Q02580_3348_1.jpg,29_Q02580_3348_2.jpg,29_Q02580_3348_3.jpg,29_Q03325_2472_1.jpg,29_Q03325_2472_2.jpg,29_Q03325_2472_3.jpg,29_Q00348_629_1.jpg,29_Q00348_629_2.jpg,29_Q00348_629_3.jpg,Determine the suitability of PS2 games for different age groups.
Find the Grilling Magazine website.,F0246,160,grilling,160_Q05040_1098_1.jpg,160_Q05040_1098_2.jpg,160_Q05040_1098_3.jpg,160_Q01843_2996_1.jpg,160_Q01843_2996_2.jpg,160_Q01843_2996_3.jpg,160_Q01719_478_1.jpg,160_Q01719_478_2.jpg,160_Q01719_478_3.jpg,The user is not interested in recipes.
Find background information about man-made satellites.,F1065,99,satellite,99_Q05385_1443_1.jpg,99_Q05385_1443_2.jpg,99_Q05385_1443_3.jpg,99_Q01256_1487_1.jpg,99_Q01256_1487_2.jpg,99_Q01256_1487_3.jpg,99_Q05386_1444_1.jpg,99_Q05386_1444_2.jpg,99_Q05386_1444_3.jpg,Exploring background information about man-made satellites.
Find dealers in irons for clothing.,F0884,55,iron,55_Q05362_1420_1.jpg,55_Q05362_1420_2.jpg,55_Q05362_1420_3.jpg,55_Q00915_2784_1.jpg,55_Q00915_2784_2.jpg,55_Q00915_2784_3.jpg,55_Q03128_2894_1.jpg,55_Q03128_2894_2.jpg,55_Q03128_2894_3.jpg,The user's intent is not explicitly stated.
How do you dispute credit report information?,F0358,185,credit report,185_Q01838_2406_1.jpg,185_Q01838_2406_2.jpg,185_Q01838_2406_3.jpg,185_Q02095_760_1.jpg,185_Q02095_760_2.jpg,185_Q02095_760_3.jpg,185_Q03940_3308_1.jpg,185_Q03940_3308_2.jpg,185_Q03940_3308_3.jpg,The user is not interested in information about what is in a credit report.
"What medical care is available in Porterville, CA?",F0235,159,porterville,159_Q05533_1591_1.jpg,159_Q05533_1591_2.jpg,159_Q05533_1591_3.jpg,159_Q05528_1586_1.jpg,159_Q05528_1586_2.jpg,159_Q05528_1586_3.jpg,159_Q00686_439_1.jpg,159_Q00686_439_2.jpg,159_Q00686_439_3.jpg,The user is not interested in seeing Porterville churches.
How is CTS diagnosed?,F0475,213,carpal tunnel syndrome,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,213_Q01582_455_1.jpg,213_Q01582_455_2.jpg,213_Q01582_455_3.jpg,The user is not looking for the medical billing code for a disorder.
Locate information about teddy bears by Steiff.,F0607,255,teddy bears,255_Q02496_2060_1.jpg,255_Q02496_2060_2.jpg,255_Q02496_2060_3.jpg,255_Q00401_3704_1.jpg,255_Q00401_3704_2.jpg,255_Q00401_3704_3.jpg,255_Q00560_3107_1.jpg,255_Q00560_3107_2.jpg,255_Q00560_3107_3.jpg,The user is interested in seeing pictures of toys.
Find information about Mister Rogers' Purple Panda.,F0690,278,mister rogers,278_Q03258_963_1.jpg,278_Q03258_963_2.jpg,278_Q03258_963_3.jpg,278_Q04469_527_1.jpg,278_Q04469_527_2.jpg,278_Q04469_527_3.jpg,278_Q00209_2861_1.jpg,278_Q00209_2861_2.jpg,278_Q00209_2861_3.jpg,Not interested in quotes at the moment.
Find information about causes of excessive facial flushing.,F0914,63,flushing,63_Q00535_447_1.jpg,63_Q00535_447_2.jpg,63_Q00535_447_3.jpg,63_Q05389_1447_1.jpg,63_Q05389_1447_2.jpg,63_Q05389_1447_3.jpg,63_Q03427_3209_1.jpg,63_Q03427_3209_2.jpg,63_Q03427_3209_3.jpg,Understanding the causes of excessive face flushing.
What are the benefits of an elliptical trainer compared to other fitness machines?,F0785,33,elliptical trainer,33_Q03709_2226_1.jpg,33_Q03709_2226_2.jpg,33_Q03709_2226_3.jpg,33_Q03176_3264_1.jpg,33_Q03176_3264_2.jpg,33_Q03176_3264_3.jpg,33_Q01844_2810_1.jpg,33_Q01844_2810_2.jpg,33_Q01844_2810_3.jpg,No intent to purchase or inquire about elliptical trainers.
"What different kinds of toilets exist, and how do they differ?",F0810,4,toilet,4_Q01374_2919_1.jpg,4_Q01374_2919_2.jpg,4_Q01374_2919_3.jpg,4_Q03580_154_1.jpg,4_Q03580_154_2.jpg,4_Q03580_154_3.jpg,4_Q01654_1470_1.jpg,4_Q01654_1470_2.jpg,4_Q01654_1470_3.jpg,General inquiry about toilets or bathroom maintenance.
What were the results of the investigation of the USS Cole bombing?,F0678,275,uss cole,275_Q04036_94_1.jpg,275_Q04036_94_2.jpg,275_Q04036_94_3.jpg,275_Q01874_2508_1.jpg,275_Q01874_2508_2.jpg,275_Q01874_2508_3.jpg,275_Q03460_3748_1.jpg,275_Q03460_3748_2.jpg,275_Q03460_3748_3.jpg,The user is not interested in seeing the victims of the bombing.
Find a synopsis of Doctor Zhivago.,F0446,208,doctor zhivago,208_Q02203_65_1.jpg,208_Q02203_65_2.jpg,208_Q02203_65_3.jpg,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q01248_1660_1.jpg,208_Q01248_1660_2.jpg,208_Q01248_1660_3.jpg,None
Find a synopsis of Doctor Zhivago.,F0446,208,doctor zhivago,208_Q04316_374_1.jpg,208_Q04316_374_2.jpg,208_Q04316_374_3.jpg,208_Q04315_373_1.jpg,208_Q04315_373_2.jpg,208_Q04315_373_3.jpg,208_Q03555_2131_1.jpg,208_Q03555_2131_2.jpg,208_Q03555_2131_3.jpg,The user is focused on the story.
"What different kinds of toilets exist, and how do they differ?",F0810,4,toilet,4_Q01104_3410_1.jpg,4_Q01104_3410_2.jpg,4_Q01104_3410_3.jpg,4_Q01718_3754_1.jpg,4_Q01718_3754_2.jpg,4_Q01718_3754_3.jpg,4_Q01654_1470_1.jpg,4_Q01654_1470_2.jpg,4_Q01654_1470_3.jpg,User is not interested in toilet cleaners.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q03373_1048_1.jpg,213_Q03373_1048_2.jpg,213_Q03373_1048_3.jpg,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,213_Q00572_3221_1.jpg,213_Q00572_3221_2.jpg,213_Q00572_3221_3.jpg,No identifiable intent.
find sites that support Martha Stewart with respect to the insider trading case,F0186,148,martha stewart and imclone,148_Q00548_3497_1.jpg,148_Q00548_3497_2.jpg,148_Q00548_3497_3.jpg,148_Q04343_401_1.jpg,148_Q04343_401_2.jpg,148_Q04343_401_3.jpg,148_Q04345_403_1.jpg,148_Q04345_403_2.jpg,148_Q04345_403_3.jpg,The user's intent is not specified in the conversation.
Is pink slime used in school lunches?,F0764,299,pink slime in ground beef,299_Q02263_2175_1.jpg,299_Q02263_2175_2.jpg,299_Q02263_2175_3.jpg,299_Q01310_2581_1.jpg,299_Q01310_2581_2.jpg,299_Q01310_2581_3.jpg,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,The user is not interested in learning about pink slime.
Find a list of hobby stores in Maryland.,F0260,164,hobby stores,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,164_Q05259_1317_1.jpg,164_Q05259_1317_2.jpg,164_Q05259_1317_3.jpg,164_Q02920_880_1.jpg,164_Q02920_880_2.jpg,164_Q02920_880_3.jpg,Understand what information is available
Find materials for teaching sewing to children.,F0942,69,sewing instructions,69_Q03492_3215_1.jpg,69_Q03492_3215_2.jpg,69_Q03492_3215_3.jpg,69_Q05315_1373_1.jpg,69_Q05315_1373_2.jpg,69_Q05315_1373_3.jpg,69_Q03932_2225_1.jpg,69_Q03932_2225_2.jpg,69_Q03932_2225_3.jpg,The user is not interested in learning how to sew a button.
What is the definition of a flowering plant?,F0748,294,flowering plants,294_Q02507_3896_1.jpg,294_Q02507_3896_2.jpg,294_Q02507_3896_3.jpg,294_Q04365_423_1.jpg,294_Q04365_423_2.jpg,294_Q04365_423_3.jpg,294_Q00250_111_1.jpg,294_Q00250_111_2.jpg,294_Q00250_111_3.jpg,The user is seeking flowering plants but without a specific size preference.
Find dealers in irons for clothing.,F0884,55,iron,55_Q05360_1418_1.jpg,55_Q05360_1418_2.jpg,55_Q05360_1418_3.jpg,55_Q01143_2679_1.jpg,55_Q01143_2679_2.jpg,55_Q01143_2679_3.jpg,55_Q03511_1252_1.jpg,55_Q03511_1252_2.jpg,55_Q03511_1252_3.jpg,Discussing irons used for pressing clothes.
How is running beneficial to the health of the human body?,F0644,268,benefits of running,268_Q04560_618_1.jpg,268_Q04560_618_2.jpg,268_Q04560_618_3.jpg,268_Q03579_2049_1.jpg,268_Q03579_2049_2.jpg,268_Q03579_2049_3.jpg,268_Q04557_615_1.jpg,268_Q04557_615_2.jpg,268_Q04557_615_3.jpg,The user is not interested in knowing about the benefits of running fast.
Find providers of satellite internet service.,F1069,99,satellite,99_Q05386_1444_1.jpg,99_Q05386_1444_2.jpg,99_Q05386_1444_3.jpg,99_Q01983_2970_1.jpg,99_Q01983_2970_2.jpg,99_Q01983_2970_3.jpg,99_Q05383_1441_1.jpg,99_Q05383_1441_2.jpg,99_Q05383_1441_3.jpg,The user is not interested in imagery about different satellite orbits.
Find information about difficulty in swallowing caused by a lump in the throat.,F0551,237,lump in throat,237_Q04655_713_1.jpg,237_Q04655_713_2.jpg,237_Q04655_713_3.jpg,237_Q00294_1061_1.jpg,237_Q00294_1061_2.jpg,237_Q00294_1061_3.jpg,237_Q03326_3292_1.jpg,237_Q03326_3292_2.jpg,237_Q03326_3292_3.jpg,Understanding the causes of difficulty in swallowing due to a lump in the throat.
Find information about the real person on which the Rain Man movie is based.,F0577,247,rain man,247_Q01273_1228_1.jpg,247_Q01273_1228_2.jpg,247_Q01273_1228_3.jpg,247_Q05088_1146_1.jpg,247_Q05088_1146_2.jpg,247_Q05088_1146_3.jpg,247_Q02351_2636_1.jpg,247_Q02351_2636_2.jpg,247_Q02351_2636_3.jpg,"Clarifying whether someone is referring to the movie ""Rain Man""."
Find a list of the major battles of the American Revolution.,F0628,260,the american revolutionary,260_Q03958_16_1.jpg,260_Q03958_16_2.jpg,260_Q03958_16_3.jpg,260_Q03723_1974_1.jpg,260_Q03723_1974_2.jpg,260_Q03723_1974_3.jpg,260_Q03957_15_1.jpg,260_Q03957_15_2.jpg,260_Q03957_15_3.jpg,Decline interest in seeing the leaders.
Find vacation packages that include golf instruction.,F0672,274,golf instruction,274_Q01937_1049_1.jpg,274_Q01937_1049_2.jpg,274_Q01937_1049_3.jpg,274_Q01976_2356_1.jpg,274_Q01976_2356_2.jpg,274_Q01976_2356_3.jpg,274_Q04322_380_1.jpg,274_Q04322_380_2.jpg,274_Q04322_380_3.jpg,The user's intent is unclear.
Find satellite maps and geographic images.,F1066,99,satellite,99_Q05383_1441_1.jpg,99_Q05383_1441_2.jpg,99_Q05383_1441_3.jpg,99_Q05382_1440_1.jpg,99_Q05382_1440_2.jpg,99_Q05382_1440_3.jpg,99_Q01927_787_1.jpg,99_Q01927_787_2.jpg,99_Q01927_787_3.jpg,The user is not interested in satellite dishes.
Find biographical information about Sir Stamford Raffles.,F1044,93,raffles,93_Q00361_2223_1.jpg,93_Q00361_2223_2.jpg,93_Q00361_2223_3.jpg,93_Q04264_322_1.jpg,93_Q04264_322_2.jpg,93_Q04264_322_3.jpg,93_Q00983_2179_1.jpg,93_Q00983_2179_2.jpg,93_Q00983_2179_3.jpg,Learn about Sir Stamford Raffles.
Find the names of the victims of the USS Cole bombing.,F0679,275,uss cole,275_Q04034_92_1.jpg,275_Q04034_92_2.jpg,275_Q04034_92_3.jpg,275_Q02429_1605_1.jpg,275_Q02429_1605_2.jpg,275_Q02429_1605_3.jpg,275_Q03414_3882_1.jpg,275_Q03414_3882_2.jpg,275_Q03414_3882_3.jpg,They are not interested in seeing photos of the USS Cole.
Who operates (manages) PNL?,F0070,115,pacific northwest laboratory,115_Q05422_1480_1.jpg,115_Q05422_1480_2.jpg,115_Q05422_1480_3.jpg,115_Q05418_1476_1.jpg,115_Q05418_1476_2.jpg,115_Q05418_1476_3.jpg,115_Q05417_1475_1.jpg,115_Q05417_1475_2.jpg,115_Q05417_1475_3.jpg,Learn about the projects at Pacific Northwest Laboratory.
I want to fill in the customer satisfaction survey about my interaction with a Tennessee Highway Patrol State Trooper.,F0200,150,tn highway patrol,150_Q02047_302_1.jpg,150_Q02047_302_2.jpg,150_Q02047_302_3.jpg,150_Q00262_1496_1.jpg,150_Q00262_1496_2.jpg,150_Q00262_1496_3.jpg,150_Q00563_1665_1.jpg,150_Q00563_1665_2.jpg,150_Q00563_1665_3.jpg,User does not express an intent to learn about the number of employees working for TN Highway Patrol.
