facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,image4_1,image4_2,image4_3,query
Find the Barbados Underground homepage.,F0276,167,barbados,167_Q00195_3654_1.jpg,167_Q00195_3654_2.jpg,167_Q00195_3654_3.jpg,167_Q03179_2152_1.jpg,167_Q03179_2152_2.jpg,167_Q03179_2152_3.jpg,167_Q00151_2398_1.jpg,167_Q00151_2398_2.jpg,167_Q00151_2398_3.jpg,167_Q04791_849_1.jpg,167_Q04791_849_2.jpg,167_Q04791_849_3.jpg,The user's intent is not expressed or clear.
Find information on making homemade hair dye products.,F0535,233,hair dye,233_Q01628_2243_1.jpg,233_Q01628_2243_2.jpg,233_Q01628_2243_3.jpg,233_Q03159_2206_1.jpg,233_Q03159_2206_2.jpg,233_Q03159_2206_3.jpg,233_Q02781_1242_1.jpg,233_Q02781_1242_2.jpg,233_Q02781_1242_3.jpg,233_Q02578_276_1.jpg,233_Q02578_276_2.jpg,233_Q02578_276_3.jpg,Inquire about equipment needed for using hair dye.
What equipment and tools does a land surveyor use in his job?,F0452,209,land surveyor,209_Q00030_1867_1.jpg,209_Q00030_1867_2.jpg,209_Q00030_1867_3.jpg,209_Q01393_2369_1.jpg,209_Q01393_2369_2.jpg,209_Q01393_2369_3.jpg,209_Q00566_1344_1.jpg,209_Q00566_1344_2.jpg,209_Q00566_1344_3.jpg,209_Q02579_3050_1.jpg,209_Q02579_3050_2.jpg,209_Q02579_3050_3.jpg,The user is seeking information about land surveyors without a focus on a specific country.
What are symptoms of heat stroke and other heat-related illnesses in dogs?,F0856,50,dog heat,50_Q05298_1356_1.jpg,50_Q05298_1356_2.jpg,50_Q05298_1356_3.jpg,50_Q01752_1227_1.jpg,50_Q01752_1227_2.jpg,50_Q01752_1227_3.jpg,50_Q05302_1360_1.jpg,50_Q05302_1360_2.jpg,50_Q05302_1360_3.jpg,50_Q03629_2897_1.jpg,50_Q03629_2897_2.jpg,50_Q03629_2897_3.jpg,The user is not currently interested in learning about the canine heat cycle.
What are the symptoms of a heart attack?,F0313,175,signs of a heartattack,175_Q03243_1178_1.jpg,175_Q03243_1178_2.jpg,175_Q03243_1178_3.jpg,175_Q01554_1967_1.jpg,175_Q01554_1967_2.jpg,175_Q01554_1967_3.jpg,175_Q03377_2930_1.jpg,175_Q03377_2930_2.jpg,175_Q03377_2930_3.jpg,175_Q05512_1570_1.jpg,175_Q05512_1570_2.jpg,175_Q05512_1570_3.jpg,Learn about the signs associated with emergency situations.
Find crash diet plans that promise quick weight loss in a short period of time.,F0977,78,dieting,78_Q03118_3643_1.jpg,78_Q03118_3643_2.jpg,78_Q03118_3643_3.jpg,78_Q00368_3792_1.jpg,78_Q00368_3792_2.jpg,78_Q00368_3792_3.jpg,78_Q02544_1021_1.jpg,78_Q02544_1021_2.jpg,78_Q02544_1021_3.jpg,78_Q03524_250_1.jpg,78_Q03524_250_2.jpg,78_Q03524_250_3.jpg,The user's intent is to follow a dieting plan without incorporating exercise or weight training.
Who is eligible for a 403b plan?,F0202,151,403b,151_Q03831_100_1.jpg,151_Q03831_100_2.jpg,151_Q03831_100_3.jpg,151_Q04003_61_1.jpg,151_Q04003_61_2.jpg,151_Q04003_61_3.jpg,151_Q04006_64_1.jpg,151_Q04006_64_2.jpg,151_Q04006_64_3.jpg,151_Q00139_1134_1.jpg,151_Q00139_1134_2.jpg,151_Q00139_1134_3.jpg,Explore other retirement options.
What alternatives are there for the design of a septic system?,F0230,158,septic system design,158_Q03455_930_1.jpg,158_Q03455_930_2.jpg,158_Q03455_930_3.jpg,158_Q04027_85_1.jpg,158_Q04027_85_2.jpg,158_Q04027_85_3.jpg,158_Q04026_84_1.jpg,158_Q04026_84_2.jpg,158_Q04026_84_3.jpg,158_Q01783_2694_1.jpg,158_Q01783_2694_2.jpg,158_Q01783_2694_3.jpg,Not specified
"What different kinds of toilets exist, and how do they differ?",F0810,4,toilet,4_Q03580_154_1.jpg,4_Q03580_154_2.jpg,4_Q03580_154_3.jpg,4_Q04767_825_1.jpg,4_Q04767_825_2.jpg,4_Q04767_825_3.jpg,4_Q04772_830_1.jpg,4_Q04772_830_2.jpg,4_Q04772_830_3.jpg,4_Q03376_3357_1.jpg,4_Q03376_3357_2.jpg,4_Q03376_3357_3.jpg,The user has no immediate intent to clean a toilet.
"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q00671_3321_1.jpg,109_Q00671_3321_2.jpg,109_Q00671_3321_3.jpg,109_Q03575_146_1.jpg,109_Q03575_146_2.jpg,109_Q03575_146_3.jpg,109_Q00961_86_1.jpg,109_Q00961_86_2.jpg,109_Q00961_86_3.jpg,109_Q00588_209_1.jpg,109_Q00588_209_2.jpg,109_Q00588_209_3.jpg,"The user is not interested in looking for a specific doctor at Mayo Clinic Jacksonville, FL."
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q02130_2691_1.jpg,299_Q02130_2691_2.jpg,299_Q02130_2691_3.jpg,299_Q04756_814_1.jpg,299_Q04756_814_2.jpg,299_Q04756_814_3.jpg,299_Q04760_818_1.jpg,299_Q04760_818_2.jpg,299_Q04760_818_3.jpg,299_Q02205_2307_1.jpg,299_Q02205_2307_2.jpg,299_Q02205_2307_3.jpg,Look for an alternative topic of interest.
Find information about iron as an essential nutrient.,F0879,55,iron,55_Q03316_1504_1.jpg,55_Q03316_1504_2.jpg,55_Q03316_1504_3.jpg,55_Q01143_2679_1.jpg,55_Q01143_2679_2.jpg,55_Q01143_2679_3.jpg,55_Q05357_1415_1.jpg,55_Q05357_1415_2.jpg,55_Q05357_1415_3.jpg,55_Q03454_1629_1.jpg,55_Q03454_1629_2.jpg,55_Q03454_1629_3.jpg,The user is expressing satisfaction with their current supplements.
What interplanetary missions has NASA implemented or has planned?,F0709,282,nasa interplanetary missions,282_Q00327_3644_1.jpg,282_Q00327_3644_2.jpg,282_Q00327_3644_3.jpg,282_Q04922_980_1.jpg,282_Q04922_980_2.jpg,282_Q04922_980_3.jpg,282_Q04920_978_1.jpg,282_Q04920_978_2.jpg,282_Q04920_978_3.jpg,282_Q01238_1670_1.jpg,282_Q01238_1670_2.jpg,282_Q01238_1670_3.jpg,The user has other interests at the moment.
What ABA-approved certificate programs are there?,F0302,172,becoming a paralegal,172_Q04309_367_1.jpg,172_Q04309_367_2.jpg,172_Q04309_367_3.jpg,172_Q00275_3892_1.jpg,172_Q00275_3892_2.jpg,172_Q00275_3892_3.jpg,172_Q01551_1928_1.jpg,172_Q01551_1928_2.jpg,172_Q01551_1928_3.jpg,172_Q02377_3078_1.jpg,172_Q02377_3078_2.jpg,172_Q02377_3078_3.jpg,Explore other legal services or options.
"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q02157_1584_1.jpg,270_Q02157_1584_2.jpg,270_Q02157_1584_3.jpg,270_Q04162_220_1.jpg,270_Q04162_220_2.jpg,270_Q04162_220_3.jpg,270_Q01180_1257_1.jpg,270_Q01180_1257_2.jpg,270_Q01180_1257_3.jpg,270_Q00299_562_1.jpg,270_Q00299_562_2.jpg,270_Q00299_562_3.jpg,The user is interested in learning about something other than Sun Tzu's life.
"Find information on organizing a raffle, for example for a charity or school.",F1045,93,raffles,93_Q04268_326_1.jpg,93_Q04268_326_2.jpg,93_Q04268_326_3.jpg,93_Q00128_2886_1.jpg,93_Q00128_2886_2.jpg,93_Q00128_2886_3.jpg,93_Q00363_3383_1.jpg,93_Q00363_3383_2.jpg,93_Q00363_3383_3.jpg,93_Q04265_323_1.jpg,93_Q04265_323_2.jpg,93_Q04265_323_3.jpg,The user is not interested in seeing the inside of a raffle building.
Find an explanation of the different types of joints used in woodworking.,F0996,82,joints,82_Q04054_112_1.jpg,82_Q04054_112_2.jpg,82_Q04054_112_3.jpg,82_Q04049_107_1.jpg,82_Q04049_107_2.jpg,82_Q04049_107_3.jpg,82_Q04051_109_1.jpg,82_Q04051_109_2.jpg,82_Q04051_109_3.jpg,82_Q00907_2815_1.jpg,82_Q00907_2815_2.jpg,82_Q00907_2815_3.jpg,The user is not interested in joint health.
Find information about the Avon Products (AVP) company.,F0867,52,avp,52_Q03223_2710_1.jpg,52_Q03223_2710_2.jpg,52_Q03223_2710_3.jpg,52_Q03417_3089_1.jpg,52_Q03417_3089_2.jpg,52_Q03417_3089_3.jpg,52_Q00761_908_1.jpg,52_Q00761_908_2.jpg,52_Q00761_908_3.jpg,52_Q05294_1352_1.jpg,52_Q05294_1352_2.jpg,52_Q05294_1352_3.jpg,Reject information about volleyball professionals.
Where can I find Volvo semi trucks for sale (new or used)?,F0458,21,volvo,21_Q03647_3345_1.jpg,21_Q03647_3345_2.jpg,21_Q03647_3345_3.jpg,21_Q01680_3785_1.jpg,21_Q01680_3785_2.jpg,21_Q01680_3785_3.jpg,21_Q04719_777_1.jpg,21_Q04719_777_2.jpg,21_Q04719_777_3.jpg,21_Q01141_237_1.jpg,21_Q01141_237_2.jpg,21_Q01141_237_3.jpg,The user is not interested in knowing what are the most popular vehicles.
"Find quotes, poems, and/or artwork illustrating and promoting diversity.",F0557,24,diversity,24_Q02607_3366_1.jpg,24_Q02607_3366_2.jpg,24_Q02607_3366_3.jpg,24_Q03449_395_1.jpg,24_Q03449_395_2.jpg,24_Q03449_395_3.jpg,24_Q05476_1534_1.jpg,24_Q05476_1534_2.jpg,24_Q05476_1534_3.jpg,24_Q02912_686_1.jpg,24_Q02912_686_2.jpg,24_Q02912_686_3.jpg,Seek clarification or additional information about the user's needs.
Find the homepage of the Pittsburgh Penguins,F0891,58,penguins,58_Q00121_2853_1.jpg,58_Q00121_2853_2.jpg,58_Q00121_2853_3.jpg,58_Q00344_945_1.jpg,58_Q00344_945_2.jpg,58_Q00344_945_3.jpg,58_Q03618_1451_1.jpg,58_Q03618_1451_2.jpg,58_Q03618_1451_3.jpg,58_Q01954_3197_1.jpg,58_Q01954_3197_2.jpg,58_Q01954_3197_3.jpg,The user is not interested in a specific type of penguin.
What are the duties of a paralegal?,F0304,172,becoming a paralegal,172_Q00275_3892_1.jpg,172_Q00275_3892_2.jpg,172_Q00275_3892_3.jpg,172_Q02021_2276_1.jpg,172_Q02021_2276_2.jpg,172_Q02021_2276_3.jpg,172_Q01767_2898_1.jpg,172_Q01767_2898_2.jpg,172_Q01767_2898_3.jpg,172_Q04310_368_1.jpg,172_Q04310_368_2.jpg,172_Q04310_368_3.jpg,The user is not interested in pursuing further education in law school.
What diet should a person with Wilson's disease follow?,F0668,273,wilson's disease,273_Q04961_1019_1.jpg,273_Q04961_1019_2.jpg,273_Q04961_1019_3.jpg,273_Q02355_2020_1.jpg,273_Q02355_2020_2.jpg,273_Q02355_2020_3.jpg,273_Q00571_3791_1.jpg,273_Q00571_3791_2.jpg,273_Q00571_3791_3.jpg,273_Q03507_2471_1.jpg,273_Q03507_2471_2.jpg,273_Q03507_2471_3.jpg,Expressing disinterest in seeing symptoms of the eyes.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q03292_3046_1.jpg,208_Q03292_3046_2.jpg,208_Q03292_3046_3.jpg,208_Q04313_371_1.jpg,208_Q04313_371_2.jpg,208_Q04313_371_3.jpg,208_Q01204_421_1.jpg,208_Q01204_421_2.jpg,208_Q01204_421_3.jpg,208_Q02158_2519_1.jpg,208_Q02158_2519_2.jpg,208_Q02158_2519_3.jpg,Expresses disinterest in asking Dr. Zhivago a question.
Find information on cave paintings in France.,F0310,174,rock art,174_Q05001_1059_1.jpg,174_Q05001_1059_2.jpg,174_Q05001_1059_3.jpg,174_Q01915_1143_1.jpg,174_Q01915_1143_2.jpg,174_Q01915_1143_3.jpg,174_Q05002_1060_1.jpg,174_Q05002_1060_2.jpg,174_Q05002_1060_3.jpg,174_Q01804_448_1.jpg,174_Q01804_448_2.jpg,174_Q01804_448_3.jpg,The user is not interested in rock art from Etsy Sellers.
Find symptoms of Barrett's Esophagus.,F0601,254,barrett's esophagus,254_Q05603_1661_1.jpg,254_Q05603_1661_2.jpg,254_Q05603_1661_3.jpg,254_Q03836_363_1.jpg,254_Q03836_363_2.jpg,254_Q03836_363_3.jpg,254_Q05604_1662_1.jpg,254_Q05604_1662_2.jpg,254_Q05604_1662_3.jpg,254_Q03429_2556_1.jpg,254_Q03429_2556_2.jpg,254_Q03429_2556_3.jpg,The user is not interested in receiving information on Barrett's Esophagus.
Find detailed geographic maps of the United States.,F0831,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q04207_265_1.jpg,44_Q04207_265_2.jpg,44_Q04207_265_3.jpg,44_Q04209_267_1.jpg,44_Q04209_267_2.jpg,44_Q04209_267_3.jpg,44_Q02426_191_1.jpg,44_Q02426_191_2.jpg,44_Q02426_191_3.jpg,No intent to engage
Find information on admissions to Mitchell College. How do I become a student there?,F0854,5,mitchell college,5_Q04402_460_1.jpg,5_Q04402_460_2.jpg,5_Q04402_460_3.jpg,5_Q00945_2798_1.jpg,5_Q00945_2798_2.jpg,5_Q00945_2798_3.jpg,5_Q00962_260_1.jpg,5_Q00962_260_2.jpg,5_Q00962_260_3.jpg,5_Q03416_654_1.jpg,5_Q03416_654_2.jpg,5_Q03416_654_3.jpg,They are not interested in a map of the Mitchell College campus.
"Find information about the Sun, the star in our Solar System.",F0953,72,the sun,72_Q03986_44_1.jpg,72_Q03986_44_2.jpg,72_Q03986_44_3.jpg,72_Q00501_2214_1.jpg,72_Q00501_2214_2.jpg,72_Q00501_2214_3.jpg,72_Q03985_43_1.jpg,72_Q03985_43_2.jpg,72_Q03985_43_3.jpg,72_Q00877_1014_1.jpg,72_Q00877_1014_2.jpg,72_Q00877_1014_3.jpg,Looking for general information about the Sun.
Who is eligible for a 403b plan?,F0202,151,403b,151_Q03831_100_1.jpg,151_Q03831_100_2.jpg,151_Q03831_100_3.jpg,151_Q03348_3475_1.jpg,151_Q03348_3475_2.jpg,151_Q03348_3475_3.jpg,151_Q03896_3429_1.jpg,151_Q03896_3429_2.jpg,151_Q03896_3429_3.jpg,151_Q04008_66_1.jpg,151_Q04008_66_2.jpg,151_Q04008_66_3.jpg,Not interested in alternative retirement accounts.
Find Barret's Esophagus studies performed at the Mayo Clinic.,F0603,254,barrett's esophagus,254_Q00559_26_1.jpg,254_Q00559_26_2.jpg,254_Q00559_26_3.jpg,254_Q03352_3863_1.jpg,254_Q03352_3863_2.jpg,254_Q03352_3863_3.jpg,254_Q05604_1662_1.jpg,254_Q05604_1662_2.jpg,254_Q05604_1662_3.jpg,254_Q02116_758_1.jpg,254_Q02116_758_2.jpg,254_Q02116_758_3.jpg,The user is not interested in institutions dealing with the medical condition.
How can I best end a job interview positively?,F0084,119,interview thank you,119_Q00251_2208_1.jpg,119_Q00251_2208_2.jpg,119_Q00251_2208_3.jpg,119_Q04292_350_1.jpg,119_Q04292_350_2.jpg,119_Q04292_350_3.jpg,119_Q03161_1765_1.jpg,119_Q03161_1765_2.jpg,119_Q03161_1765_3.jpg,119_Q03563_3343_1.jpg,119_Q03563_3343_2.jpg,119_Q03563_3343_3.jpg,The user intends to consider interview thank you letters.
How do I grill a pork tenderloin on a gas grill?,F0326,178,pork tenderloin,178_Q03694_1691_1.jpg,178_Q03694_1691_2.jpg,178_Q03694_1691_3.jpg,178_Q04525_583_1.jpg,178_Q04525_583_2.jpg,178_Q04525_583_3.jpg,178_Q01197_1028_1.jpg,178_Q01197_1028_2.jpg,178_Q01197_1028_3.jpg,178_Q01707_1351_1.jpg,178_Q01707_1351_2.jpg,178_Q01707_1351_3.jpg,The user is not interested in where pork tenderloin comes from in a pig.
What treatments are available for Barrett's Esophagus?,F0598,254,barrett's esophagus,254_Q03823_1710_1.jpg,254_Q03823_1710_2.jpg,254_Q03823_1710_3.jpg,254_Q03430_546_1.jpg,254_Q03430_546_2.jpg,254_Q03430_546_3.jpg,254_Q03429_2556_1.jpg,254_Q03429_2556_2.jpg,254_Q03429_2556_3.jpg,254_Q03668_2764_1.jpg,254_Q03668_2764_2.jpg,254_Q03668_2764_3.jpg,The user is expressing a lack of interest in seeing a picture of Barrett's esophagus.
"How has the flooding that resulted from hurricane Irene affected Manville, NJ?",F0533,232,hurricane Irene flooding in manville nj,232_Q01348_3929_1.jpg,232_Q01348_3929_2.jpg,232_Q01348_3929_3.jpg,232_Q03261_874_1.jpg,232_Q03261_874_2.jpg,232_Q03261_874_3.jpg,232_Q03004_3043_1.jpg,232_Q03004_3043_2.jpg,232_Q03004_3043_3.jpg,232_Q04670_728_1.jpg,232_Q04670_728_2.jpg,232_Q04670_728_3.jpg,The user is not interested in buying flood insurance.
What are the regulations for hunting and fishing in Arizona?,F0239,16,arizona game and fish,16_Q05100_1158_1.jpg,16_Q05100_1158_2.jpg,16_Q05100_1158_3.jpg,16_Q01710_1773_1.jpg,16_Q01710_1773_2.jpg,16_Q01710_1773_3.jpg,16_Q05099_1157_1.jpg,16_Q05099_1157_2.jpg,16_Q05099_1157_3.jpg,16_Q03227_1610_1.jpg,16_Q03227_1610_2.jpg,16_Q03227_1610_3.jpg,The user declines the offer to view the logo.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q05612_1670_1.jpg,213_Q05612_1670_2.jpg,213_Q05612_1670_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,213_Q01305_553_1.jpg,213_Q01305_553_2.jpg,213_Q01305_553_3.jpg,Not interested in finding out which doctors treat carpal tunnel syndrome.
Find political maps of the United States showing the states and their capitals.,F0832,44,map of the united states,44_Q00272_1248_1.jpg,44_Q00272_1248_2.jpg,44_Q00272_1248_3.jpg,44_Q03145_2306_1.jpg,44_Q03145_2306_2.jpg,44_Q03145_2306_3.jpg,44_Q01564_285_1.jpg,44_Q01564_285_2.jpg,44_Q01564_285_3.jpg,44_Q03559_3709_1.jpg,44_Q03559_3709_2.jpg,44_Q03559_3709_3.jpg,Not interested in learning about the 50 states in the world.
What hobby stores carry trains?,F0259,164,hobby stores,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,164_Q00789_3036_1.jpg,164_Q00789_3036_2.jpg,164_Q00789_3036_3.jpg,Determine if an activity is suitable as an adult hobby.
What does the sit and reach test measure?,F0096,121,sit and reach test,121_Q02168_396_1.jpg,121_Q02168_396_2.jpg,121_Q02168_396_3.jpg,121_Q04142_200_1.jpg,121_Q04142_200_2.jpg,121_Q04142_200_3.jpg,121_Q04140_198_1.jpg,121_Q04140_198_2.jpg,121_Q04140_198_3.jpg,121_Q01806_3562_1.jpg,121_Q01806_3562_2.jpg,121_Q01806_3562_3.jpg,The user is interested in other related tests.
Find reviews of PlayStation 2 games.,F0729,29,ps 2 games,29_Q00980_1701_1.jpg,29_Q00980_1701_2.jpg,29_Q00980_1701_3.jpg,29_Q03812_570_1.jpg,29_Q03812_570_2.jpg,29_Q03812_570_3.jpg,29_Q04893_951_1.jpg,29_Q04893_951_2.jpg,29_Q04893_951_3.jpg,29_Q03538_3511_1.jpg,29_Q03538_3511_2.jpg,29_Q03538_3511_3.jpg,User is not interested in PS2 game prices.
How do I fix a toilet that isn't working properly?,F0813,4,toilet,4_Q03580_154_1.jpg,4_Q03580_154_2.jpg,4_Q03580_154_3.jpg,4_Q02875_522_1.jpg,4_Q02875_522_2.jpg,4_Q02875_522_3.jpg,4_Q02929_1751_1.jpg,4_Q02929_1751_2.jpg,4_Q02929_1751_3.jpg,4_Q03376_3357_1.jpg,4_Q03376_3357_2.jpg,4_Q03376_3357_3.jpg,No intent to clean a toilet.
What companies manufacture bidets?,F0814,4,toilet,4_Q01104_3410_1.jpg,4_Q01104_3410_2.jpg,4_Q01104_3410_3.jpg,4_Q04767_825_1.jpg,4_Q04767_825_2.jpg,4_Q04767_825_3.jpg,4_Q04771_829_1.jpg,4_Q04771_829_2.jpg,4_Q04771_829_3.jpg,4_Q01654_1470_1.jpg,4_Q01654_1470_2.jpg,4_Q01654_1470_3.jpg,The user is not interested in toilet cleaners.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q03081_1884_1.jpg,265_Q03081_1884_2.jpg,265_Q03081_1884_3.jpg,265_Q04361_419_1.jpg,265_Q04361_419_2.jpg,265_Q04361_419_3.jpg,265_Q03108_2501_1.jpg,265_Q03108_2501_2.jpg,265_Q03108_2501_3.jpg,265_Q03913_2675_1.jpg,265_Q03913_2675_2.jpg,265_Q03913_2675_3.jpg,The user wants to know about the most devastating tornadoes.
"Find information on various types of computer memory, and how they are different.",F0999,83,memory,83_Q01121_2485_1.jpg,83_Q01121_2485_2.jpg,83_Q01121_2485_3.jpg,83_Q05013_1071_1.jpg,83_Q05013_1071_2.jpg,83_Q05013_1071_3.jpg,83_Q03110_188_1.jpg,83_Q03110_188_2.jpg,83_Q03110_188_3.jpg,83_Q02646_3646_1.jpg,83_Q02646_3646_2.jpg,83_Q02646_3646_3.jpg,Not interested in boosting memory naturally.
What are the best ways of disposing of dog waste?,F0386,193,dog clean up bags,193_Q01216_3085_1.jpg,193_Q01216_3085_2.jpg,193_Q01216_3085_3.jpg,193_Q03049_183_1.jpg,193_Q03049_183_2.jpg,193_Q03049_183_3.jpg,193_Q03364_2830_1.jpg,193_Q03364_2830_2.jpg,193_Q03364_2830_3.jpg,193_Q00768_904_1.jpg,193_Q00768_904_2.jpg,193_Q00768_904_3.jpg,The user is interested in learning about different options for dog cleanup bags.
Who sells ground beef with pink slime in it?,F0760,299,pink slime in ground beef,299_Q03149_681_1.jpg,299_Q03149_681_2.jpg,299_Q03149_681_3.jpg,299_Q02265_1230_1.jpg,299_Q02265_1230_2.jpg,299_Q02265_1230_3.jpg,299_Q03863_2333_1.jpg,299_Q03863_2333_2.jpg,299_Q03863_2333_3.jpg,299_Q02112_2494_1.jpg,299_Q02112_2494_2.jpg,299_Q02112_2494_3.jpg,The user's intent is not to pursue information about pink slime in the UK's ground beef.
What damage can a carpenter bee do to a home or structure?,F0621,259,carpenter bee,259_Q02146_1825_1.jpg,259_Q02146_1825_2.jpg,259_Q02146_1825_3.jpg,259_Q05413_1471_1.jpg,259_Q05413_1471_2.jpg,259_Q05413_1471_3.jpg,259_Q02178_2857_1.jpg,259_Q02178_2857_2.jpg,259_Q02178_2857_3.jpg,259_Q02118_3894_1.jpg,259_Q02118_3894_2.jpg,259_Q02118_3894_3.jpg,The user is not interested in the topic of carpenter bee stings.
Find dealers that sell or rent Bobcat tractors and construction equipment.,F0971,77,bobcat,77_Q00432_3735_1.jpg,77_Q00432_3735_2.jpg,77_Q00432_3735_3.jpg,77_Q04825_883_1.jpg,77_Q04825_883_2.jpg,77_Q04825_883_3.jpg,77_Q04821_879_1.jpg,77_Q04821_879_2.jpg,77_Q04821_879_3.jpg,77_Q02941_1260_1.jpg,77_Q02941_1260_2.jpg,77_Q02941_1260_3.jpg,The user is not interested in the evolution of bobcats.
Find an explanation of the different types of joints used in woodworking.,F0996,82,joints,82_Q03462_2709_1.jpg,82_Q03462_2709_2.jpg,82_Q03462_2709_3.jpg,82_Q04052_110_1.jpg,82_Q04052_110_2.jpg,82_Q04052_110_3.jpg,82_Q04049_107_1.jpg,82_Q04049_107_2.jpg,82_Q04049_107_3.jpg,82_Q01329_2135_1.jpg,82_Q01329_2135_2.jpg,82_Q01329_2135_3.jpg,Learn about something other than the number of joints in the human body.
What software does a raspberry pi use?,F0419,201,raspberry pi,201_Q01558_1659_1.jpg,201_Q01558_1659_2.jpg,201_Q01558_1659_3.jpg,201_Q00365_741_1.jpg,201_Q00365_741_2.jpg,201_Q00365_741_3.jpg,201_Q04450_508_1.jpg,201_Q04450_508_2.jpg,201_Q04450_508_3.jpg,201_Q03407_3135_1.jpg,201_Q03407_3135_2.jpg,201_Q03407_3135_3.jpg,The user's intent is not to learn about Raspberry Pi.
I'm looking for information and courses on designing web sites.,F0782,32,website design hosting,32_Q05523_1581_1.jpg,32_Q05523_1581_2.jpg,32_Q05523_1581_3.jpg,32_Q00343_473_1.jpg,32_Q00343_473_2.jpg,32_Q00343_473_3.jpg,32_Q02533_2227_1.jpg,32_Q02533_2227_2.jpg,32_Q02533_2227_3.jpg,32_Q03917_3504_1.jpg,32_Q03917_3504_2.jpg,32_Q03917_3504_3.jpg,Not interested in website design hosting packages.
Where can I find organic or chemical free hair dye products?,F0536,233,hair dye,233_Q02752_890_1.jpg,233_Q02752_890_2.jpg,233_Q02752_890_3.jpg,233_Q05057_1115_1.jpg,233_Q05057_1115_2.jpg,233_Q05057_1115_3.jpg,233_Q00093_1905_1.jpg,233_Q00093_1905_2.jpg,233_Q00093_1905_3.jpg,233_Q01668_2583_1.jpg,233_Q01668_2583_2.jpg,233_Q01668_2583_3.jpg,The intent is to express disinterest in discussing hair dye colors.
Who was Boris Pasternak and how did his life affect his book?,F0449,208,doctor zhivago,208_Q01248_1660_1.jpg,208_Q01248_1660_2.jpg,208_Q01248_1660_3.jpg,208_Q00035_2839_1.jpg,208_Q00035_2839_2.jpg,208_Q00035_2839_3.jpg,208_Q02158_2519_1.jpg,208_Q02158_2519_2.jpg,208_Q02158_2519_3.jpg,208_Q02645_2118_1.jpg,208_Q02645_2118_2.jpg,208_Q02645_2118_3.jpg,The user's intent is to learn about the author's background and its influence on his writing.
I'm looking for companies that manufacture residential toilets.,F0811,4,toilet,4_Q02875_522_1.jpg,4_Q02875_522_2.jpg,4_Q02875_522_3.jpg,4_Q01104_3410_1.jpg,4_Q01104_3410_2.jpg,4_Q01104_3410_3.jpg,4_Q01378_1600_1.jpg,4_Q01378_1600_2.jpg,4_Q01378_1600_3.jpg,4_Q02732_2157_1.jpg,4_Q02732_2157_2.jpg,4_Q02732_2157_3.jpg,To determine the size of a toilet.
Find information on throat cancer.,F0396,196,sore throat,196_Q05376_1434_1.jpg,196_Q05376_1434_2.jpg,196_Q05376_1434_3.jpg,196_Q05379_1437_1.jpg,196_Q05379_1437_2.jpg,196_Q05379_1437_3.jpg,196_Q03890_3913_1.jpg,196_Q03890_3913_2.jpg,196_Q03890_3913_3.jpg,196_Q03558_3272_1.jpg,196_Q03558_3272_2.jpg,196_Q03558_3272_3.jpg,The user is indicating that they are looking for something other than sore throat lozenges.
Who invented the radio?,F1014,87,who invented music,87_Q02204_693_1.jpg,87_Q02204_693_2.jpg,87_Q02204_693_3.jpg,87_Q01839_2362_1.jpg,87_Q01839_2362_2.jpg,87_Q01839_2362_3.jpg,87_Q03995_53_1.jpg,87_Q03995_53_2.jpg,87_Q03995_53_3.jpg,87_Q03389_3435_1.jpg,87_Q03389_3435_2.jpg,87_Q03389_3435_3.jpg,No intent to know the first song ever recorded.
