id,facet,facet_id,topic_id,topic,question1,answer1,question_id1,image1_1,image1_2,image1_3,question2,answer2,question_id2,image2_1,image2_2,image2_3,question3,answer3,question_id3,image3_1,image3_2,image3_3,question4,answer4,question_id4,image4_1,image4_2,image4_3
1258,Find information on colleges and universities in Arkansas.,F0258,163,arkansas,are you looking for what country arkansas is,I'm interested in exploring options related to educational institutions in a specific area.,Q01126,163_Q01126_1663_1.jpg,163_Q01126_1663_2.jpg,163_Q01126_1663_3.jpg,do you want information on jobs in arkansas,"No, I want information on colleges and universities in Arkansas.",Q01829,163_Q01829_2843_1.jpg,163_Q01829_2843_2.jpg,163_Q01829_2843_3.jpg,,,,,,,,,,,,
1259,Find information on colleges and universities in Arkansas.,F0258,163,arkansas,do you need a map of arkansas,I'm not looking for navigation assistance at this moment.,Q01584,163_Q01584_358_1.jpg,163_Q01584_358_2.jpg,163_Q01584_358_3.jpg,do you need to know the next arkansas game time,No. I just need information on colleges and the universities in Arkansas in general.,Q01725,163_Q01725_3603_1.jpg,163_Q01725_3603_2.jpg,163_Q01725_3603_3.jpg,,,,,,,,,,,,
1260,Find information on colleges and universities in Arkansas.,F0258,163,arkansas,do you need a map of arkansas,I'm primarily interested in gathering details about educational institutions in the area.,Q01584,163_Q01584_358_1.jpg,163_Q01584_358_2.jpg,163_Q01584_358_3.jpg,do you need to know the next arkansas game time,No. I just need information on colleges and the universities in Arkansas in general.,Q01725,163_Q01725_3603_1.jpg,163_Q01725_3603_2.jpg,163_Q01725_3603_3.jpg,,,,,,,,,,,,
1261,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby where anyone can build things,"I'm not entirely sure about that, but I think there are some places that might have what you're looking for.",Q02627,164_Q02627_3203_1.jpg,164_Q02627_3203_2.jpg,164_Q02627_3203_3.jpg,is this a hobby for an adult,I want to know what hobby stores have model trains.,Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,,,,,,,,,,,,
1262,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby for child,"I'm interested in finding the right stores for various types of trains, but I don't have all the specific information at the moment.",Q02626,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,what kind of train are you looking for,I'm looking for miniature trains. I want to know what hobby stores I can find them at.,Q02836,164_Q02836_688_1.jpg,164_Q02836_688_2.jpg,164_Q02836_688_3.jpg,,,,,,,,,,,,
1263,What hobby stores carry trains?,F0259,164,hobby stores,will tihs hobby involve excercise equipment,"I'm interested in exploring options related to trains, but I'm not focusing on specific equipment at the moment.",Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,why type of hobby arts and crafts or sports,One that has trains.,Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,,,,,,,,,,,,
1264,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby for child,"I'm not sure about that, but I'm exploring different options for hobbies.",Q02626,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,Would you like to see examples of hobby stores?,"Not really, I want to know the hobby stores that carry trains",Q05258,164_Q05258_1316_1.jpg,164_Q05258_1316_2.jpg,164_Q05258_1316_3.jpg,,,,,,,,,,,,
1265,What hobby stores carry trains?,F0259,164,hobby stores,do you want to know hours of operation,"Yes, and I would also appreciate some guidance on the location of the store shown in the first image.",Q02032,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,what location do you want to find a hobby store in,I am just wanting to know which hobby stores carry trains. Online or near me,Q02844,164_Q02844_3573_1.jpg,164_Q02844_3573_2.jpg,164_Q02844_3573_3.jpg,,,,,,,,,,,,
1266,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby for child,"I'm not sure about that, but I have been exploring various hobbies lately.",Q02626,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,what kind of train are you looking for,I'm looking for miniature trains. I want to know what hobby stores I can find them at.,Q02836,164_Q02836_688_1.jpg,164_Q02836_688_2.jpg,164_Q02836_688_3.jpg,,,,,,,,,,,,
1267,What hobby stores carry trains?,F0259,164,hobby stores,why type of hobby arts and crafts or sports,I'm exploring a few options but haven't narrowed it down yet.,Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,are you looking for a specific hobby store,"Yes, hobby stores that carry trains",Q00675,164_Q00675_477_1.jpg,164_Q00675_477_2.jpg,164_Q00675_477_3.jpg,,,,,,,,,,,,
1268,What hobby stores carry trains?,F0259,164,hobby stores,Are you interested in purchasing a hobby store franchise?,"I'm exploring some options related to hobby stores, but I haven’t reached a conclusion yet.",Q05263,164_Q05263_1321_1.jpg,164_Q05263_1321_2.jpg,164_Q05263_1321_3.jpg,will tihs hobby involve excercise equipment,"No, I want to know which hobby stores carry trains.",Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,,,,,,,,,,,,
1269,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby where anyone can build things,"I have an interest in exploring different aspects of the hobby, but I'm not entirely sure yet about building things.",Q02627,164_Q02627_3203_1.jpg,164_Q02627_3203_2.jpg,164_Q02627_3203_3.jpg,Would you like to see examples of hobby stores?,"Not really, I want to know the hobby stores that carry trains",Q05258,164_Q05258_1316_1.jpg,164_Q05258_1316_2.jpg,164_Q05258_1316_3.jpg,,,,,,,,,,,,
1270,What hobby stores carry trains?,F0259,164,hobby stores,are you looking for a radiocontrolled plane,"I'm interested in exploring options related to trains, but I haven't looked into specific stores yet.",Q00659,164_Q00659_1206_1.jpg,164_Q00659_1206_2.jpg,164_Q00659_1206_3.jpg,Should I pull up a list of  popular hobby stores in the United States?,Sure but only ones that carry trains.,Q05261,164_Q05261_1319_1.jpg,164_Q05261_1319_2.jpg,164_Q05261_1319_3.jpg,,,,,,,,,,,,
1271,What hobby stores carry trains?,F0259,164,hobby stores,do you want stores with physical locations or online stores,I'm not certain about which type of stores I prefer at the moment.,Q01869,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,is this a hobby for an adult,I want to know what hobby stores have model trains.,Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,,,,,,,,,,,,
1272,What hobby stores carry trains?,F0259,164,hobby stores,do you want stores with physical locations or online stores,"I'm open to different options, but I haven't looked into those specifics yet.",Q01869,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,is this a hobby for an adult,I want to know what hobby stores have model trains.,Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,,,,,,,,,,,,
1273,What hobby stores carry trains?,F0259,164,hobby stores,is this a hobby for child,"I'm interested in exploring different options related to trains, but I'm not focused on one particular aspect of the hobby.",Q02626,164_Q02626_3204_1.jpg,164_Q02626_3204_2.jpg,164_Q02626_3204_3.jpg,Would you like to see examples of hobby stores?,"Not really, I want to know the hobby stores that carry trains",Q05258,164_Q05258_1316_1.jpg,164_Q05258_1316_2.jpg,164_Q05258_1316_3.jpg,,,,,,,,,,,,
1274,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,do you want to know hours of operation,I'm primarily interested in exploring options for hobby stores in the area.,Q02032,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,are you looking for stores that are currently open,I am just looking for hobby stores in Maryland. I need a list of them.,Q01038,164_Q01038_2114_1.jpg,164_Q01038_2114_2.jpg,164_Q01038_2114_3.jpg,,,,,,,,,,,,
1275,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,why type of hobby arts and crafts or sports,"I'm not sure about all the specifics, but I'm interested in exploring options related to crafts or sports.",Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,do you want stores with physical locations or online stores,I'd like to see all the stores in maryland.,Q01869,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,,,,,,,,,,,,
1276,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,why type of hobby arts and crafts or sports,"I'm interested in exploring various options, but I haven't narrowed down my preferences just yet.",Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,do you want stores with physical locations or online stores,I'd like to see all the stores in maryland.,Q01869,164_Q01869_3355_1.jpg,164_Q01869_3355_2.jpg,164_Q01869_3355_3.jpg,,,,,,,,,,,,
1277,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,Should I pull up a list of  popular hobby stores in the United States?,I'm specifically interested in hobby stores located in Maryland.,Q05261,164_Q05261_1319_1.jpg,164_Q05261_1319_2.jpg,164_Q05261_1319_3.jpg,what location do you want to find a hobby store in,specifically in Maryland,Q02844,164_Q02844_3573_1.jpg,164_Q02844_3573_2.jpg,164_Q02844_3573_3.jpg,,,,,,,,,,,,
1278,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,why type of hobby arts and crafts or sports,"I'm open to exploring different types of hobby-related stores, but I haven't narrowed down my preferences yet.",Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,will tihs hobby involve excercise equipment,I want general hobby stores in maryland.,Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,,,,,,,,,,,,
1279,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,do you want to know hours of operation,"I’m interested in exploring options for stores, but I don’t need to know the hours right now.",Q02032,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,Would you like to see hobby ideas?,"No, I want a list of hobby stores in Maryland.",Q05259,164_Q05259_1317_1.jpg,164_Q05259_1317_2.jpg,164_Q05259_1317_3.jpg,,,,,,,,,,,,
1280,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,Should I pull up a list of  popular hobby stores in the United States?,"I'm interested in exploring some local options, particularly in a specific area.",Q05261,164_Q05261_1319_1.jpg,164_Q05261_1319_2.jpg,164_Q05261_1319_3.jpg,Would you like to see examples of hobby stores?,Yes. I would like to see a list of these stores that are in Maryland.,Q05258,164_Q05258_1316_1.jpg,164_Q05258_1316_2.jpg,164_Q05258_1316_3.jpg,,,,,,,,,,,,
1281,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,is this a hobby for an adult,"I'm exploring options related to hobbies, but I'm not set on a specific type just yet.",Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,are you looking for coupons,No. I just want a list of Maryland hobby stores.,Q00789,164_Q00789_3036_1.jpg,164_Q00789_3036_2.jpg,164_Q00789_3036_3.jpg,,,,,,,,,,,,
1282,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,is this a hobby for an adult,"I'm exploring some options in this area, but I haven't narrowed it down yet.",Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,are you looking for a radiocontrolled plane,No. I just want a list of hobby stores that are in Maryland.,Q00659,164_Q00659_1206_1.jpg,164_Q00659_1206_2.jpg,164_Q00659_1206_3.jpg,,,,,,,,,,,,
1283,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,Should I pull up a list of  popular hobby stores in the United States?,I might be interested in a specific location for those stores.,Q05261,164_Q05261_1319_1.jpg,164_Q05261_1319_2.jpg,164_Q05261_1319_3.jpg,Would you like to see examples of hobby stores?,Yes. I would like to see a list of these stores that are in Maryland.,Q05258,164_Q05258_1316_1.jpg,164_Q05258_1316_2.jpg,164_Q05258_1316_3.jpg,,,,,,,,,,,,
1284,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,why type of hobby arts and crafts or sports,"I'm interested in exploring different options, but I haven't done much research on the local stores yet.",Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,will tihs hobby involve excercise equipment,I want general hobby stores in maryland.,Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,,,,,,,,,,,,
1285,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,why type of hobby arts and crafts or sports,"I have some interests in certain types of hobbies, but I'm not ready to specify them just yet.",Q03117,164_Q03117_2876_1.jpg,164_Q03117_2876_2.jpg,164_Q03117_2876_3.jpg,will tihs hobby involve excercise equipment,I want general hobby stores in maryland.,Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,,,,,,,,,,,,
1286,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,do you want to know hours of operation,I'm primarily interested in locating stores in my area.,Q02032,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,are you looking for stores that are currently open,I am just looking for hobby stores in Maryland. I need a list of them.,Q01038,164_Q01038_2114_1.jpg,164_Q01038_2114_2.jpg,164_Q01038_2114_3.jpg,,,,,,,,,,,,
1287,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,is this a hobby for an adult,I'm exploring different options related to hobbies and where to find supplies.,Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,are you looking for a radiocontrolled plane,No. I just want a list of hobby stores that are in Maryland.,Q00659,164_Q00659_1206_1.jpg,164_Q00659_1206_2.jpg,164_Q00659_1206_3.jpg,,,,,,,,,,,,
1288,Find a list of hobby stores in Maryland.,F0260,164,hobby stores,is this a hobby for an adult,"I'm interested in exploring various options, but I haven't narrowed it down just yet.",Q02625,164_Q02625_1374_1.jpg,164_Q02625_1374_2.jpg,164_Q02625_1374_3.jpg,are you looking for coupons,No. I just want a list of Maryland hobby stores.,Q00789,164_Q00789_3036_1.jpg,164_Q00789_3036_2.jpg,164_Q00789_3036_3.jpg,,,,,,,,,,,,
1289,Where can I buy radio-controlled planes?,F0261,164,hobby stores,what kind of train are you looking for,I'm exploring options for something related to flying toys.,Q02836,164_Q02836_688_1.jpg,164_Q02836_688_2.jpg,164_Q02836_688_3.jpg,are you looking for a specific hobby store,"No, I am just wondering where to buy radio controlled planes.",Q00675,164_Q00675_477_1.jpg,164_Q00675_477_2.jpg,164_Q00675_477_3.jpg,,,,,,,,,,,,
1290,Where can I buy radio-controlled planes?,F0261,164,hobby stores,is this for a school craft or play,I'm exploring options for a potential hobby or project.,Q02629,164_Q02629_357_1.jpg,164_Q02629_357_2.jpg,164_Q02629_357_3.jpg,what kind of train are you looking for,"I'm looking for radio controlled planes, not trains.",Q02836,164_Q02836_688_1.jpg,164_Q02836_688_2.jpg,164_Q02836_688_3.jpg,,,,,,,,,,,,
1291,Where can I buy radio-controlled planes?,F0261,164,hobby stores,will tihs hobby involve excercise equipment,"I’m exploring some options related to a specific hobby of mine, but I’m not entirely sure about the exact details yet.",Q03124,164_Q03124_800_1.jpg,164_Q03124_800_2.jpg,164_Q03124_800_3.jpg,do you want to know hours of operation,First I want to know where I can buy radio controlled planes. Can you buy them at the store that was depicted on the left?,Q02032,164_Q02032_3015_1.jpg,164_Q02032_3015_2.jpg,164_Q02032_3015_3.jpg,,,,,,,,,,,,
